STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
13,3,Georgia,Atkinson,29,5.85650043,7.1238062,6.972657169,7.063571743,6.937331274,6.799521907,6.767036164,6.851897611,6.780770182
13,5,Georgia,Bacon,38,3.539306169,8.251311844,8.221272106,8.218999055,8.187430968,7.381424102,7.468643537,7.790070784,7.813863323
13,7,Georgia,Baker,10,3.170815199,9.015003147,8.842170502,9.109890103,8.950189909,8.508641179,8.381706009,8.787554039,8.613620182
13,9,Georgia,Baldwin,7,6.709168036,8.674169042,8.694412285,8.474810396,8.488966165,8.512673788,8.510453228,8.444004227,8.433498331
13,11,Georgia,Banks,152,2.13016248,8.325115846,8.450896611,8.352799471,8.497605558,8.378979893,8.547025939,8.451232759,8.592129939
13,13,Georgia,Barrow,53,12.08965937,8.351443824,8.488880625,8.045228235,8.221478042,7.931494496,8.001779516,7.735717614,7.850950146
13,15,Georgia,Bartow,98,19.95855681,9.605987547,9.531690634,9.504526779,9.433118114,9.591420525,9.587203614,9.658562047,9.670808503
13,17,Georgia,Ben Hill,14,0,8.378218813,8.28844751,8.32825022,8.20831748,7.63583889,7.600616278,8.065805464,7.936518945
13,19,Georgia,Berrien,33,5.341646866,7.440886166,7.087119985,7.411465319,7.040741463,6.927282696,6.605918053,7.247083625,6.856817359
13,21,Georgia,Bibb,20,4.709090654,10.86192017,10.74793122,10.79170939,10.60858951,10.74683216,10.46894432,10.75080666,10.47955533
13,23,Georgia,Bleckley,9,2.25791381,8.747812931,8.351876408,8.703566934,8.325706424,7.774111324,7.485979769,8.56226665,8.163061108
13,25,Georgia,Brantley,29,0.512552618,5.748536309,5.963811978,5.678098567,5.89787142,5.763598544,6.008906302,5.993089198,6.22997047
13,27,Georgia,Brooks,36,1.754650876,6.300735445,6.132868687,6.2888469,6.12545854,6.305817487,6.150433243,6.326255232,6.173534732
13,29,Georgia,Bryan,21,4.914550817,6.842997126,6.9849475,6.767908501,6.924073383,6.707151614,6.855034047,6.719678395,6.880256277
13,31,Georgia,Bulloch,68,6.694483891,7.568326104,7.476158459,7.797483474,7.743360158,6.919540023,6.956631978,7.067056247,7.082022473
13,33,Georgia,Burke,44,2.638257556,9.038203732,8.395182746,9.016489607,8.396990849,8.316151995,7.776936858,8.907509048,8.30896744
13,35,Georgia,Butts,29,6.912367243,8.861770253,8.828045462,8.849765465,8.825449639,8.914478151,8.868426967,8.957638786,8.904402698
13,37,Georgia,Calhoun,7,1.870809492,8.555996282,8.51619982,8.567233369,8.534162307,7.23746446,7.291518428,7.934304173,7.923643382
13,39,Georgia,Camden,27,3.921910354,5.617016891,5.408028572,5.602199303,5.390664253,5.820070373,5.642664436,5.928475072,5.742038326
13,43,Georgia,Candler,35,13.16102228,8.548871246,8.454925814,8.591232862,8.48222415,7.20788038,7.195855698,7.438895872,7.421797329
13,45,Georgia,Carroll,178,6.343275633,9.345749288,9.085208135,9.509908875,9.428733954,8.955910224,8.870590723,8.822440342,8.709595887
13,47,Georgia,Catoosa,49,2.803387179,10.56528653,10.59624523,10.5904923,10.56799952,10.35459952,10.34083295,9.542093273,9.517128636
13,49,Georgia,Charlton,18,0.448964294,5.066125825,5.278738927,5.064918091,5.277684884,5.150098366,5.339922382,5.129333993,5.310955249
13,51,Georgia,Chatham,8,4.886942458,7.340102738,6.951892921,7.350674788,6.949377666,7.417910151,7.024124501,7.441963187,7.051741392
13,53,Georgia,Chattahoochee,2,4.87082787,7.969417416,7.716852629,7.931038859,7.677243672,7.828842371,7.589883835,7.886141306,7.671141409
13,55,Georgia,Chattooga,29,5.465174953,8.517549712,8.772059343,8.530952363,8.77567115,8.514603386,8.757307279,8.531010885,8.761945037
13,57,Georgia,Cherokee,49,4.534274453,11.54822278,11.52050719,11.16679284,10.91774057,10.20188279,9.942680987,10.11427692,9.863915729
13,59,Georgia,Clarke,14,6.844844542,11.17639096,11.04920365,11.16341011,11.06499126,11.12910751,11.04971184,11.08353017,10.95103368
13,61,Georgia,Clay,2,6.343795192,9.192475869,9.07656868,9.173733691,9.07414884,8.961208161,8.89228651,9.05491984,8.945548909
13,63,Georgia,Clayton,5,23.72589663,13.26538049,13.13136815,13.13933115,13.00646483,13.14105718,13.02753057,13.34178446,13.28007631
13,65,Georgia,Clinch,1,0.250408834,6.507522064,6.613574447,6.481653071,6.587390229,6.382474319,6.479530331,6.461416921,6.547017721
13,67,Georgia,Cobb,30,13.63296836,12.4517643,12.60622122,12.622989,12.75601581,12.57581644,12.63109118,12.59206838,12.64402896
13,69,Georgia,Coffee,88,4.646084071,8.743402288,8.574295371,8.555552332,8.364979055,7.662177235,7.519470836,8.451736506,8.331069112
13,71,Georgia,Colquitt,59,6.216585964,8.176254994,7.973723759,8.162237466,7.924020314,7.916877333,7.699045682,7.990536192,7.800602251
13,73,Georgia,Columbia,62,4.029220207,10.64796762,10.51253299,10.40220196,10.26921935,10.17530423,10.17397194,10.13613049,10.14785317
13,75,Georgia,Cook,28,2.995989989,7.503326623,7.328957583,7.692158726,7.519512213,7.622385855,7.457101408,7.595266402,7.413453902
13,77,Georgia,Coweta,62,5.58053966,8.934770531,8.691793035,8.710152319,8.435665102,8.566509888,8.35749001,8.484097296,8.313744791
13,79,Georgia,Crawford,54,1.207383838,7.83452242,7.926032461,7.684795582,7.783703241,7.590842093,7.703377731,7.632333841,7.726526008
13,81,Georgia,Crisp,8,8.075008416,8.43198092,8.353957956,8.612804052,8.577860761,8.533203206,8.521234691,8.55958069,8.493259409
13,83,Georgia,Dade,37,1.36838055,8.683512855,8.808770303,8.784115431,8.933026971,8.338843829,8.455548937,8.695271307,8.799164996
13,85,Georgia,Dawson,47,5.048613695,9.348121134,9.183733316,9.58979317,9.462910493,8.848269305,8.546261194,8.854253862,8.528169017
13,87,Georgia,Decatur,14,5.914159363,6.988037552,6.981962799,7.194313417,7.200918913,6.512711568,6.503833377,6.948556877,6.922344732
13,89,Georgia,DeKalb,0,16.86946232,11.93533966,12.14452764,11.93867665,12.16481059,11.92372794,12.14144854,11.92533934,12.14660304
13,91,Georgia,Dodge,73,4.708912516,8.595606223,8.167139974,8.466867003,8.047018394,7.559343252,7.293495691,8.198025343,7.759795181
13,93,Georgia,Dooly,11,7.047265179,9.196298642,8.963531304,9.156950677,8.947286746,8.675402654,8.454784159,8.791415457,8.521813502
13,95,Georgia,Dougherty,3,3.535671185,8.045010715,7.862301452,8.049611927,7.873444074,7.960824296,7.763484925,7.929946198,7.795086837
13,97,Georgia,Douglas,12,16.9961107,12.12778634,11.96979704,11.95923553,11.7994262,11.38160841,11.25071018,11.42365279,11.2678624
13,99,Georgia,Early,10,2.564193932,8.810986709,8.392581347,8.834136684,8.425207963,7.69117227,7.437190757,8.476919177,8.104045844
13,101,Georgia,Echols,8,0.500817661,6.376933989,6.626238649,6.410368986,6.6752726,6.396221888,6.649120859,6.363928047,6.60406218
13,103,Georgia,Effingham,59,3.135810426,5.76785589,5.840743433,5.721380565,5.759112247,5.874060892,5.953509134,5.963502193,6.054182582
13,105,Georgia,Elbert,122,4.15644589,9.734707684,9.853173453,9.803810558,9.918452086,9.893599119,10.10372239,9.8543939,10.0385354
13,107,Georgia,Emanuel,39,2.106221663,8.310892678,8.033045393,8.455980434,8.165137138,7.368236119,7.317242226,7.366820305,7.2624951
13,109,Georgia,Evans,24,2.552386453,7.405177082,7.415091791,7.362990226,7.373269608,6.67235185,6.695644679,7.132187071,7.127451826
13,111,Georgia,Fannin,28,6.947223158,8.201439084,8.222621269,8.202633841,8.22712786,8.213781087,8.235777997,8.201007635,8.221761801
13,113,Georgia,Fayette,39,12.62074136,11.16640076,10.74927212,11.08488856,10.73402831,10.72462735,10.34055155,10.54223758,10.17088457
13,115,Georgia,Floyd,79,8.394464177,9.090769269,9.104786461,9.110166534,9.122039757,9.213810586,9.27196634,9.233864341,9.296245935
13,117,Georgia,Forsyth,57,9.700713502,10.13724008,10.03960466,10.16818879,10.09211125,10.36529411,10.41179302,10.2777313,10.28445051
13,119,Georgia,Franklin,211,2.674868049,8.764914237,8.64550756,8.83220416,8.727047705,8.620303228,8.498395481,8.573369129,8.572688922
13,121,Georgia,Fulton,52,16.05656045,12.25501582,12.44087018,12.34690032,12.54518209,12.41822572,12.59033735,12.41605109,12.58762362
13,123,Georgia,Gilmer,126,2.452303079,8.084280043,8.257652696,8.093146962,8.264586865,8.075583032,8.248049843,8.060593765,8.234394345
13,125,Georgia,Glascock,9,0,8.246479373,7.793067459,8.187103192,7.781336704,7.838228014,7.607419624,7.835601851,7.551986972
13,127,Georgia,Glynn,29,2.775093548,5.534852592,5.281275161,5.545226188,5.310515967,5.642880334,5.399612095,5.611046113,5.367012937
13,129,Georgia,Gordon,160,10.77076168,8.715683154,8.698892405,8.738249315,8.756922186,8.92984968,8.943814052,8.871971169,8.865169644
13,131,Georgia,Grady,50,2.149185566,6.265035637,6.051576496,6.362750598,6.136030176,5.429783717,5.344920322,5.533210372,5.330442425
13,133,Georgia,Greene,27,6.370673219,8.946750518,8.861174874,9.008813205,8.945818337,9.042918289,8.97486952,9.106221181,9.050833065
13,135,Georgia,Gwinnett,22,20.21836192,12.58489712,12.76600346,12.51743421,12.74280018,12.2913569,12.32509241,12.32639053,12.35813079
13,137,Georgia,Habersham,85,2.119405537,8.908889236,9.005208182,8.963749545,9.019486493,8.566630012,8.689479053,8.781202343,8.890069931
13,139,Georgia,Hall,132,10.34674992,12.09659423,11.91996113,11.73212941,11.54777586,11.03566815,10.71920502,11.01790581,10.71243141
13,141,Georgia,Hancock,21,3.980259322,8.165116638,8.174014964,8.04116487,8.069738159,8.114532092,8.180606195,8.090784846,8.11559009
13,143,Georgia,Haralson,75,3.621143549,8.344853441,8.31403759,8.367392434,8.321066746,8.512601605,8.559660586,8.642091659,8.684945758
13,145,Georgia,Harris,34,5.057708052,8.533894482,8.712431293,8.548845628,8.734303951,8.47691166,8.6471387,8.520076145,8.686911236
13,147,Georgia,Hart,181,5.900790407,10.52205773,10.64053071,10.84875099,11.00213383,10.27317961,10.25303679,10.24335057,10.22220104
13,149,Georgia,Heard,38,6.958729613,9.24006659,9.24079353,9.201674627,9.21450814,9.255148996,9.248655331,9.248554479,9.229947168
13,151,Georgia,Henry,44,18.36356477,9.669918747,9.384873328,9.486648733,9.199226363,8.904970092,8.546968889,8.892941389,8.547589926
13,153,Georgia,Houston,43,6.59936445,7.983521811,7.643555085,7.761045642,7.41580348,7.624622722,7.293671188,7.599264686,7.246471337
13,155,Georgia,Irwin,15,1.102229202,8.606998216,8.498614812,8.749773394,8.679530169,7.900860419,7.834583036,8.296034577,8.162635539
13,157,Georgia,Jackson,142,5.423544518,7.778726309,7.919688819,7.966385276,8.183048976,7.934253608,8.098505839,7.956466689,8.205729417
13,159,Georgia,Jasper,62,4.538499422,7.740903715,7.738995355,7.743139361,7.758721174,7.730955743,7.751579278,7.76145826,7.787853829
13,161,Georgia,Jeff Davis,35,13.26384278,8.500250848,8.26725186,8.487784202,8.237286841,7.633815146,7.545293032,7.973223548,7.787279543
13,163,Georgia,Jefferson,24,0.194762427,9.145771736,8.551237454,9.198113753,8.644595473,7.732356902,7.373569595,8.521109262,7.98847707
13,165,Georgia,Jenkins,23,1.878655902,8.309038342,7.872385478,8.342800753,7.90469415,7.264076645,7.066977149,7.57228247,7.29986365
13,167,Georgia,Johnson,28,0.350572365,8.669414458,8.317793693,8.64113586,8.273425114,7.421171588,7.300328894,7.671089577,7.419567199
13,169,Georgia,Jones,25,2.460084608,7.145743191,6.89720131,7.15409397,6.939557227,7.306092591,7.13139445,7.359631464,7.190986477
13,171,Georgia,Lamar,48,1.885917641,8.148371263,7.954723485,8.257313613,8.053989352,8.210189967,8.032916138,8.23007478,8.077204118
13,173,Georgia,Lanier,18,2.756200605,6.643228777,6.311225374,6.639087584,6.311398282,6.602861848,6.29170202,6.637346295,6.304844964
13,175,Georgia,Laurens,97,1.955627923,8.307117797,7.786237048,8.322310101,7.841548988,7.483751844,7.193932655,7.981691538,7.565029089
13,177,Georgia,Lee,10,3.286402983,8.002686079,7.879851041,8.181150259,8.086658281,8.343841514,8.369265185,8.20058422,8.137555638
13,179,Georgia,Liberty,16,2.597190243,6.491631441,6.650145334,6.523262419,6.702843162,6.575341791,6.698441027,6.669139297,6.790495339
13,181,Georgia,Lincoln,25,5.859907347,10.03133546,10.12142348,10.03089097,10.11713902,9.972449197,10.07181439,9.997290375,10.08256528
13,183,Georgia,Long,17,0.978341481,5.603064459,5.820325296,5.57704862,5.788107702,5.676094702,5.911583946,5.727115639,5.945123683
13,185,Georgia,Lowndes,49,6.405883886,5.550037187,5.561035761,5.469224667,5.435770298,5.204389536,5.092337009,5.149562727,5.066738262
13,187,Georgia,Lumpkin,76,7.480507546,8.800950264,9.151098424,9.162721004,9.537634985,8.289020725,8.492584037,8.31535121,8.57863085
13,189,Georgia,McDuffie,49,12.62617167,9.012575565,8.996501283,8.984329766,9.00424395,9.008074586,9.011193381,9.023526265,9.043109552
13,191,Georgia,McIntosh,11,5.617482186,6.592795735,6.421160872,6.622135632,6.446420006,6.988217394,6.846973836,7.011626418,6.87503698
13,193,Georgia,Macon,49,3.547962524,8.850415352,8.371052019,8.789593695,8.319331534,7.650955217,7.448767356,8.019780169,7.641690388
13,195,Georgia,Madison,186,1.429042498,8.122549529,8.332528982,8.195591689,8.408109585,8.030239644,8.235746955,7.945172078,8.144187749
13,197,Georgia,Marion,34,1.132019185,8.602057763,8.551061161,8.560762518,8.50161617,8.297215787,8.266931176,8.333548117,8.299675262
13,199,Georgia,Meriwether,52,2.797570374,8.447090383,8.353713041,8.409995643,8.303542702,8.427878425,8.361320417,8.436361969,8.350579774
13,201,Georgia,Miller,8,5.419826904,9.11306911,8.791214497,9.274572598,8.938948323,8.867303319,8.557550734,8.952991724,8.634038116
13,205,Georgia,Mitchell,44,5.198605684,7.940019513,7.791626585,8.067037006,7.899488381,7.618887261,7.531438023,7.729446684,7.61666147
13,207,Georgia,Monroe,46,5.904381132,8.447483216,8.586617055,8.449828547,8.594164562,8.46531671,8.601935312,8.454653701,8.603640709
13,209,Georgia,Montgomery,20,2.524529846,8.465354124,8.334036348,8.442623923,8.30592619,7.757396695,7.668375238,8.158337102,8.052937356
13,211,Georgia,Morgan,71,3.308994937,8.163474173,8.41492005,8.244630643,8.532778351,8.233150706,8.521104262,8.171025162,8.427064902
13,213,Georgia,Murray,59,3.749030182,8.577548812,8.640494655,8.577586426,8.617536796,8.557524269,8.615997438,8.515350209,8.560716289
13,215,Georgia,Muscogee,2,13.72588756,10.52216649,10.61371976,10.5266519,10.62144339,10.30721485,10.37745757,10.33669287,10.42995809
13,217,Georgia,Newton,55,10.28422999,9.065564235,8.594225212,9.0437989,8.704029752,8.987534546,8.706145962,8.915731214,8.655211392
13,219,Georgia,Oconee,43,3.817924404,7.455575962,7.59682181,7.505707812,7.708908048,7.531756558,7.754617303,7.56862795,7.807938749
13,221,Georgia,Oglethorpe,111,2.693420179,7.717657827,8.004810681,7.769459082,8.044356133,7.663642784,7.928920331,7.692688128,7.992250691
13,223,Georgia,Paulding,65,14.31403985,9.119501157,9.037967653,8.943554396,8.837094486,8.572281593,8.428302623,8.557490316,8.421437331
13,225,Georgia,Peach,42,3.228105469,7.938223732,7.54900259,8.019311314,7.630893923,7.434964439,7.134573996,7.668071064,7.201659823
13,227,Georgia,Pickens,51,2.612720484,8.609405965,8.57447827,8.598766828,8.57975925,8.654982662,8.626215621,8.692760742,8.660495175
13,229,Georgia,Pierce,43,0.70114473,6.827890643,7.064558103,6.765773421,6.986145414,6.660629307,6.968135862,6.865785652,7.223742432
13,231,Georgia,Pike,47,1.345840334,8.437490656,8.284570224,8.472826321,8.309229849,8.356105882,8.231160572,8.32007969,8.15163561
13,233,Georgia,Polk,75,3.916598545,9.142090181,9.526529995,9.182078476,9.559626943,9.084419832,9.482392279,9.084312308,9.479023141
13,235,Georgia,Pulaski,9,1.749323848,8.797175982,8.314743018,8.855257839,8.383444468,8.641757229,8.220633411,8.647954102,8.151412336
13,237,Georgia,Putnam,28,5.789155337,8.942466217,8.822869898,8.943653735,8.825969202,8.933861118,8.844993268,8.990387645,8.903732924
13,239,Georgia,Quitman,5,3.686290544,9.212999157,8.940640679,9.202446516,8.943846674,9.167160798,8.887572483,9.12113582,8.832564216
13,241,Georgia,Rabun,18,4.957956713,8.394011564,8.633832626,8.804263603,9.004953508,8.271573381,8.486482095,8.303582716,8.531926683
13,243,Georgia,Randolph,0,0.519366466,8.07012247,7.836746901,8.070762422,7.817007719,7.71576413,7.544428867,7.776301529,7.521475037
13,245,Georgia,Richmond,30,12.2565932,11.37078906,10.95579993,11.35615193,10.90474548,11.13666268,10.75468875,11.0511065,10.74315802
13,247,Georgia,Rockdale,18,12.83158454,10.53644452,10.27685302,9.935267073,9.750518024,9.972680313,9.810756787,9.805158531,9.607472778
13,249,Georgia,Schley,9,4.126464996,8.599430499,8.503193714,8.455519676,8.387102668,8.239121271,8.258143701,8.302890629,8.280886586
13,251,Georgia,Screven,32,2.14830822,8.432274055,8.016010189,8.411748662,7.994054603,7.888545465,7.576660371,8.328531812,7.948460833
13,253,Georgia,Seminole,5,6.417961303,9.735908444,9.586617139,9.797334292,9.69326705,9.401969055,9.2890352,9.592273552,9.461645204
13,255,Georgia,Spalding,28,9.855157112,9.202049053,8.965474254,9.099316744,8.731489173,9.036926765,8.700186254,8.78241851,8.480904844
13,257,Georgia,Stephens,49,2.731534473,10.13859056,9.831105768,9.66870785,9.4355803,9.474367543,9.256022778,9.374694942,9.137953895
13,259,Georgia,Stewart,6,7.666208651,7.85819374,7.863993833,7.881739948,7.881355681,7.814625011,7.800842414,7.794258444,7.793839355
13,261,Georgia,Sumter,23,4.573258182,8.960286148,8.766783874,9.093734502,8.942061861,8.049563032,8.164758807,8.681492641,8.610226028
13,263,Georgia,Talbot,1,1.5607715,8.391743897,8.392060488,8.410428104,8.420355533,8.294749737,8.290580571,8.349046762,8.326927095
13,265,Georgia,Taliaferro,8,3.688768293,7.458342732,7.578251737,7.476643817,7.610545898,7.450189881,7.569680539,7.478838906,7.580473659
13,267,Georgia,Tattnall,119,5.147550738,8.308981701,8.29354779,8.324232052,8.333032481,7.716802838,7.750210968,7.742112396,7.746649207
13,269,Georgia,Taylor,32,1.233706896,8.011210468,8.046119022,7.892558514,7.930117757,7.873025995,7.991767758,7.819975882,7.900899221
13,271,Georgia,Telfair,14,0,7.799537294,7.467288306,7.593611622,7.286642549,7.523750527,7.308269114,7.571421442,7.316767428
13,273,Georgia,Terrell,10,0,9.172312603,8.87352617,9.210492625,8.920405814,7.86945708,7.74250339,8.726324705,8.443219923
13,275,Georgia,Thomas,38,7.416691778,5.364184046,5.285039405,5.219429214,5.106708559,4.888167287,4.829817603,5.241038525,5.190210225
13,277,Georgia,Tift,15,10.78729123,7.318700012,7.221876167,7.746403393,7.662935957,7.611083648,7.473855848,7.635820985,7.442466748
13,279,Georgia,Toombs,41,9.369037894,8.159635174,8.02920018,8.253304766,8.12120765,7.554202816,7.485344913,8.028761451,7.94253286
13,281,Georgia,Towns,23,4.902180792,8.457052471,8.556302847,8.656195262,8.75496717,8.436052539,8.557719987,8.442953824,8.545883981
13,283,Georgia,Treutlen,32,2.594797631,8.469073557,8.118962262,8.415385676,8.079734434,7.613552689,7.451354886,7.900346004,7.614583519
13,285,Georgia,Troup,47,11.32150565,9.80146545,9.55957368,10.00296098,9.804991524,10.04277956,9.913073008,10.07767603,9.941095498
13,287,Georgia,Turner,6,3.869527745,8.742675051,8.500368577,8.720460844,8.479453103,8.254164612,8.03169513,8.477858671,8.233341639
13,289,Georgia,Twiggs,15,2.613896058,7.737752404,7.533713216,7.722893264,7.548286562,7.620486059,7.461815474,7.555932092,7.384406529
13,291,Georgia,Union,58,3.977692358,7.9085174,8.040741865,7.892493504,8.046137559,7.885703172,8.012196127,7.894533899,8.01992821
13,293,Georgia,Upson,28,2.697677239,8.137408096,8.085434246,8.114780274,8.077553186,8.228248563,8.199543704,8.234763852,8.224314482
13,295,Georgia,Walker,146,9.567695443,8.385756195,8.48613244,8.380916839,8.490371341,8.361028602,8.457062926,8.387543713,8.477649404
13,297,Georgia,Walton,72,19.60153663,7.491536377,7.412474428,7.728287107,7.721569102,7.60302918,7.585578145,7.571322799,7.62900968
13,299,Georgia,Ware,28,0.137479358,6.164820002,6.309718697,6.226096296,6.36340907,6.555713528,6.714714346,6.496538971,6.653707501
13,301,Georgia,Warren,9,3.749318602,8.030775723,7.890894358,7.954403356,7.793325182,7.97054856,7.819952746,8.003092141,7.864140614
13,303,Georgia,Washington,33,2.310867119,8.496095163,7.946234786,8.254634495,7.723517203,7.679154051,7.315919774,7.811209683,7.424674749
13,305,Georgia,Wayne,54,9.417810695,5.989973478,6.18021835,6.086590278,6.269900439,6.345142408,6.613603137,6.634409664,6.896286108
13,307,Georgia,Webster,1,2.077465857,8.362698273,8.161522155,8.287085353,8.111363872,7.939359235,7.826796999,8.045369564,7.893813267
13,309,Georgia,Wheeler,5,1.295766337,8.359474809,8.127726862,8.174064772,7.880438462,7.75826934,7.590629777,7.974946175,7.780741786
13,311,Georgia,White,87,4.808853701,9.327924531,9.756966348,9.494043602,9.966945773,8.531865974,8.878286763,8.46782721,8.821726142
13,313,Georgia,Whitfield,64,6.715071673,9.72584095,9.854779706,9.459149403,9.455425644,9.204047848,9.234625715,9.104509928,9.117153052
13,315,Georgia,Wilcox,22,1.894773263,8.568867925,8.171112962,8.501360542,8.12190374,7.642439419,7.382189276,8.453367848,8.10839544
13,317,Georgia,Wilkes,50,1.653720363,7.908205739,7.857054594,7.925018907,7.878127493,7.888844856,7.822131892,7.903962434,7.841581647
13,319,Georgia,Wilkinson,20,4.612851895,7.804568297,7.604902236,7.748213394,7.56320789,7.719827832,7.540950766,7.719647254,7.543843904
13,321,Georgia,Worth,30,9.228127564,8.360597764,8.133581275,8.310687477,8.092142747,8.005118997,7.849348504,8.173473048,7.95369266
16,1,Idaho,Ada,267,28.76338173,17.24841244,17.03646151,17.22722359,17.04493352,17.11782316,16.92802768,17.07693709,16.8768192
16,3,Idaho,Adams,18,8.224141462,11.67685762,12.08506424,11.75340557,12.17665681,11.47327541,11.90682543,11.8241579,12.23555423
16,5,Idaho,Bannock,223,13.29893073,16.44368773,16.40353345,16.34737667,16.33397603,16.37276668,16.34682065,16.47642617,16.40205583
16,7,Idaho,Bear Lake,39,19.49777996,16.57099154,16.58265654,16.56645569,16.59785209,16.53301748,16.57800022,16.47452372,16.51921319
16,9,Idaho,Benewah,41,13.62215052,12.32515036,12.43670764,12.35479657,12.41319233,12.45028231,12.57521853,12.27217097,12.36764829
16,11,Idaho,Bingham,147,23.39804846,16.43313697,16.03186215,16.56228121,16.17375759,16.33141558,15.94951619,16.33870808,15.96608838
16,13,Idaho,Blaine,22,13.616984,12.98667256,12.88249104,12.9643542,12.86124412,12.91439697,12.80489549,12.91129116,12.81328716
16,15,Idaho,Boise,26,8.186036967,10.46882535,10.52725631,10.45268977,10.53275604,10.3963591,10.48522053,10.4097405,10.49891783
16,17,Idaho,Bonner,256,7.351782595,11.50979437,11.81637844,11.30084715,11.60235333,11.04813302,11.31003102,11.36561735,11.63395196
16,19,Idaho,Bonneville,145,20.44576331,16.8461886,16.80637562,17.12630955,17.0519315,16.80673316,16.76477512,16.38556647,16.36812925
16,21,Idaho,Boundary,55,22.56461692,14.22326874,14.0179894,14.15282098,13.95524887,13.7994673,13.62247411,13.95823559,13.79045467
16,23,Idaho,Butte,12,1.401338088,9.427728863,9.723856953,9.426784133,9.712482582,9.661881639,9.919727662,9.680561176,9.929481742
16,25,Idaho,Camas,12,19.3438619,12.88378896,12.97142851,12.88994925,12.97619739,12.90946266,12.99822858,12.94188166,13.02751771
16,27,Idaho,Canyon,524,27.55663279,19.50530617,19.65637174,20.58953095,20.60824642,19.51425876,19.68859509,19.46242585,19.61970482
16,29,Idaho,Caribou,46,15.58932196,16.24991802,16.25405369,16.30837287,16.30281523,16.16483532,16.15993654,16.13153452,16.13964003
16,31,Idaho,Cassia,34,8.29470495,13.48352381,13.51884519,13.49532957,13.52542617,13.41227545,13.46291815,13.46453523,13.50137661
16,33,Idaho,Clark,3,5.515460483,12.75806612,12.86589893,12.73855997,12.85485654,12.61178759,12.71866676,12.73720214,12.8419114
16,35,Idaho,Clearwater,34,21.67025573,13.08287019,12.71398712,13.11364772,12.74953014,13.0287244,12.6850532,13.09301711,12.73185304
16,37,Idaho,Custer,23,9.386372299,12.07154324,12.0438449,12.08340443,12.04740862,11.9922714,11.97313966,12.08818811,12.04710747
16,39,Idaho,Elmore,61,23.19907428,13.36091628,13.04385651,13.42512634,13.12048882,13.05596414,12.78417174,13.12255919,12.84315577
16,41,Idaho,Franklin,98,16.28347992,14.68279921,14.52756864,14.43651119,14.31189687,14.96367028,14.86516365,14.93390714,14.83544866
16,43,Idaho,Fremont,44,17.55227701,15.79980356,15.94823325,15.8046914,15.94713983,15.80454193,15.96788034,15.77434606,15.94430693
16,45,Idaho,Gem,169,22.77936767,13.83376751,13.7653394,13.59790477,13.5396033,14.1331212,14.0191912,14.09719513,14.00025277
16,47,Idaho,Gooding,48,28.69535757,13.89880099,13.93356352,14.3895418,14.39798641,13.92264446,13.94308697,13.8870184,13.93163514
16,49,Idaho,Idaho,78,7.238878318,12.7990936,12.67517379,12.80643821,12.68159724,12.80150704,12.69323863,12.83583263,12.70981169
16,51,Idaho,Jefferson,101,25.20954922,18.82518758,18.35200312,18.77678077,18.30637797,18.58143663,18.11560263,18.63945107,18.17891089
16,53,Idaho,Jerome,43,20.31626728,14.92624073,15.13817436,14.9447248,15.17890346,14.91619663,15.12183303,14.93143892,15.12008654
16,55,Idaho,Kootenai,265,20.00086317,14.27731423,14.4085453,14.18290063,14.35211862,14.27647704,14.53931602,13.96630599,14.15512624
16,57,Idaho,Latah,108,18.69622696,13.47570043,13.69547729,13.52096243,13.7126552,13.37814774,13.56845612,13.25668535,13.39113938
16,59,Idaho,Lemhi,55,11.01457518,13.8783119,13.68763932,13.84952523,13.67674744,13.75420406,13.58329682,13.81875519,13.6390004
16,61,Idaho,Lewis,16,25.71460207,15.40622081,15.59541527,15.43143577,15.62017147,15.47163472,15.6303835,15.41264244,15.60651715
16,63,Idaho,Lincoln,23,5.540761532,11.56136675,11.53249838,11.65739487,11.62983527,11.6824277,11.66976957,11.68552396,11.68406347
16,65,Idaho,Madison,25,15.88676408,17.18546033,17.53744493,17.11399586,17.50477841,17.15781885,17.5027082,17.07955118,17.42207233
16,67,Idaho,Minidoka,45,16.82462744,15.01569219,15.13429815,15.10349917,15.21172791,14.9183268,15.04105165,14.53514554,14.68245641
16,69,Idaho,Nez Perce,59,28.1524367,16.72847243,16.64546373,17.32086156,17.07054381,16.51109673,16.47400767,16.5181894,16.47257092
16,71,Idaho,Oneida,52,11.04839101,13.20009389,12.91160491,13.16759659,12.87621237,13.34169057,13.0521528,13.26760094,12.97771787
16,73,Idaho,Owyhee,58,20.86305381,13.09619463,13.00972707,13.12263134,13.03469588,12.92643616,12.8546875,13.02081394,12.96240877
16,75,Idaho,Payette,84,19.24622853,14.12872707,14.38279365,14.15477297,14.43696037,14.12987078,14.4015796,14.11308978,14.38188985
16,77,Idaho,Power,17,20.42180976,15.26135938,15.12764719,15.22976487,15.0952972,15.3560944,15.15351187,15.54761608,15.37268206
16,79,Idaho,Shoshone,20,2.917942835,8.030572468,8.160465825,7.999216569,8.123588398,7.954968403,8.076074724,7.968345943,8.095946123
16,81,Idaho,Teton,30,15.67501531,15.27365356,15.26349032,15.28884406,15.28789297,15.2937703,15.28783221,15.32051877,15.31252018
