STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,2033A1B45,2033A245,2033B145,2033B245,,2033A1B85,2033A285,2033B185,2033B285,,,2099A1B45,2099A245,2099B145,2099B245,,2099A1B85,2099A285,2099B185,2099B285
36,51,New York,Livingston,-77.77548075,42.72803888,-1.405476704,-1.062954979,-1.615974623,-1.60548929,,-1.764986619,-1.375238462,-1.967524343,-1.966207709,,,-1.327915953,1.092849232,-2.189192094,-2.657254148,,-2.319815218,0.236838155,-3.508154665,-4.06013256
36,53,New York,Madison,-75.66964857,42.91276315,-3.337337405,-3.468046769,-3.448440161,-3.465947877,,-3.346267369,-3.480548836,-3.472278249,-3.482234666,,,-4.101706533,-2.976438732,-4.197508832,-4.42765526,,-5.902928594,-4.474134886,-5.874690606,-5.999309432
36,55,New York,Monroe,-77.6960904,43.14644699,0.983194946,1.047339786,0.695078486,0.624564532,,1.001921458,1.030337595,0.65638182,0.610358056,,,0.773708375,1.168879713,0.400231348,0.23859225,,-1.076839822,-0.820554268,-1.21665359,-1.210616157
36,57,New York,Montgomery,-74.43970726,42.90229076,2.282114482,2.374667923,2.016133557,2.07615428,,2.600438506,2.679544392,2.314274414,2.350830722,,,1.740532148,3.932150352,1.131241563,0.912627218,,0.344812649,2.331944588,0.088625343,-0.375752946
36,59,New York,Nassau,-73.58621653,40.73259377,-0.739958143,-0.787621523,-0.778973734,-0.779580962,,-0.347875578,-0.426911819,-0.373317381,-0.309369323,,,-2.03063423,-2.054356457,-2.08386502,-2.034202044,,-4.685012117,-4.641444619,-4.610705435,-4.581100177
36,61,New York,New York,-73.96684357,40.77924903,-4.31938627,-4.326053006,-4.436335647,-4.436335647,,-3.197227867,-3.175509982,-3.33925247,-3.33925247,,,-4.346312007,-4.346312007,-4.692664056,-4.695018358,,-5.264412273,-5.264412273,-5.582573679,-5.585225958
36,63,New York,Niagara,-78.74524782,43.20006256,0.592810422,0.297799829,-0.145347192,-0.100673687,,0.656087538,0.327697889,-0.210202669,-0.139613696,,,0.591302312,1.834808115,-0.036515527,-0.752444556,,-1.187925446,-0.360189126,-1.877897123,-2.484646028
36,65,New York,Oneida,-75.43584985,43.24176243,1.718014127,1.547846262,1.49107182,1.497278289,,1.788837197,1.591789027,1.577561882,1.591559311,,,2.111291195,3.090090091,1.258268482,0.59153205,,0.346799299,1.159654678,0.048894035,-0.464190563
36,67,New York,Onondaga,-76.19464243,43.00581064,-1.294208345,-1.406453071,-1.852834643,-1.853365506,,-1.325060371,-1.457405224,-1.93435437,-1.922675406,,,-1.672986026,-0.41617302,-1.872508754,-2.454524419,,-3.443212238,-2.406215894,-3.629602103,-3.895553401
36,69,New York,Ontario,-77.2998197,42.85284825,2.896024336,3.451119224,2.993977979,3.049912977,,2.79391634,3.370096019,2.909229006,2.967106741,,,4.17034276,6.386964517,3.105469081,2.063618192,,2.371943053,4.077053152,1.299682651,0.588738301
36,71,New York,Orange,-74.30560145,41.40217441,-0.347199436,-0.85494953,-1.364194339,-1.3158575,,0.269610127,-0.352619666,-1.013921744,-0.978971874,,,0.231356863,0.576376567,-1.660963109,-2.282545445,,-0.583596647,-0.712137703,-2.059402775,-2.690752499
36,73,New York,Orleans,-78.23121241,43.25207694,2.823387531,3.160172638,2.315293395,2.500562601,,2.312344631,2.627203888,1.901101848,2.05879404,,,3.705587196,4.639724611,2.800715273,2.495698963,,2.53883131,3.563112625,1.689398517,1.36861896
36,75,New York,Oswego,-76.141336,43.42693975,-3.421346131,-3.073443327,-3.63977912,-3.66667829,,-3.459183525,-3.10824163,-3.677163983,-3.6952403,,,-3.729396324,-2.460334501,-4.321984995,-4.427634418,,-4.931737691,-3.86363832,-5.057887737,-4.929321679
36,77,New York,Otsego,-75.03259415,42.63375501,0.61067559,0.714020461,0.63700881,0.633746085,,0.769218666,0.835985366,0.819938772,0.8128541,,,0.06669954,0.620185844,0.118714063,-0.379535489,,-1.206629019,-1.02602763,-0.951409271,-1.002291569
36,79,New York,Putnam,-73.74947677,41.42672493,2.899805666,3.127115201,2.251416367,2.232546428,,3.278951495,3.379641155,2.543984059,2.522519427,,,4.256269053,4.523665359,2.097522809,1.663692765,,3.937654673,4.044448309,2.135855176,1.623728083
36,81,New York,Queens,-73.81956243,40.70345551,0.119051211,0.12221581,0.327798068,0.323954201,,0.706896867,0.692086288,0.825855278,0.827619474,,,-1.902445398,-2.061133014,-0.934298501,-0.935854313,,-3.665653753,-3.757119161,-3.038963933,-3.011436834
36,83,New York,Rensselaer,-73.50971906,42.7110782,0.764372218,0.541436951,0.156046472,0.137062663,,1.24098846,0.981400973,0.520446997,0.525159107,,,1.093032739,2.121400627,0.58078743,-0.351156037,,-0.301041199,0.676590221,-0.794643452,-1.392566629
36,85,New York,Richmond,-74.15309786,40.58075805,-8.409773835,-7.538342706,-8.040279331,-8.033031904,,-7.794499579,-7.100364306,-7.362515869,-7.352108676,,,-9.529810096,-10.38379611,-8.355945904,-8.340327607,,-10.68058251,-11.22578553,-9.917178888,-9.910167613
36,87,New York,Rockland,-74.02422629,41.15254289,-3.271580473,-3.694789775,-3.766204263,-3.823400828,,-2.794014715,-3.296947675,-3.310898217,-3.369953899,,,-3.062973488,-2.718280606,-4.24243164,-4.265719103,,-4.19253817,-4.024838446,-4.899861127,-5.034748052
36,89,New York,St. Lawrence,-75.06908657,44.49639359,3.683928502,3.855641261,3.474585668,3.514689678,,3.83931515,3.988072537,3.600255194,3.653226691,,,3.931220509,5.203411099,3.774608073,3.751735048,,3.218638948,3.682232708,3.285703482,3.284643259
36,91,New York,Saratoga,-73.86391409,43.10736888,-3.239516722,-3.210156594,-3.237058172,-3.340886265,,-2.931932167,-2.866984396,-2.908505515,-3.017643623,,,-2.483092109,-0.934555661,-3.486666073,-3.846281207,,-3.7614595,-3.483480114,-4.479143981,-4.638307377
36,93,New York,Schenectady,-74.05857169,42.81812736,0.406898161,0.65463351,0.401215211,0.209562505,,0.558063956,0.816676716,0.591369665,0.429049379,,,-0.466909595,0.932602895,-0.551136963,-0.788828284,,-1.751430658,-0.611884855,-1.927983088,-1.986802776
36,95,New York,Schoharie,-74.44211393,42.5882163,1.180441112,1.401357779,1.026342319,1.091629579,,1.242748219,1.420465895,1.088482573,1.14540683,,,0.232570668,0.948349128,0.135871548,-0.6089424,,-1.748449471,-0.931105041,-1.763099499,-2.195022095
36,97,New York,Schuyler,-76.8751717,42.39380331,4.339122572,4.717915469,4.283098125,4.312887742,,4.214103246,4.586118141,4.14493452,4.174722039,,,3.73182519,5.708747964,3.319806264,3.245034172,,2.065032396,4.618518372,2.097945993,2.115482267
36,99,New York,Seneca,-76.82377789,42.78105134,-18.55720621,-17.83352201,-18.80475595,-18.77555151,,-18.39311432,-17.74603151,-18.62805684,-18.58607656,,,-16.87560137,-15.57034707,-18.83012023,-19.52392328,,-19.43210511,-18.1319644,-20.72172424,-21.15028594
36,101,New York,Steuben,-77.38379406,42.26780916,4.981754354,5.030850759,4.83064424,4.831332958,,4.893329819,4.926248023,4.716930698,4.713130211,,,4.207647825,5.558940727,3.920351256,3.09774884,,2.351186032,4.941774199,2.401221998,1.680883969
36,103,New York,Suffolk,-72.84559048,40.86808987,1.078898352,1.175313541,1.050868153,1.047054255,,1.513569192,1.603579234,1.455721882,1.442346241,,,2.141525724,2.400281124,1.532876905,1.130455847,,0.980904667,1.102159216,0.769432078,0.511417007
36,105,New York,Sullivan,-74.76811641,41.71642487,-8.260669326,-8.309745656,-8.489545878,-8.444655405,,-8.036386013,-8.113783808,-8.276097632,-8.228510767,,,-8.736875761,-8.546873865,-9.30556681,-9.366930176,,-10.10204083,-10.0235776,-10.49301802,-10.47274405
36,107,New York,Tioga,-76.30627256,42.17033583,-1.147756391,-1.193784243,-1.373095377,-1.346490171,,-1.145705527,-1.237675996,-1.394969438,-1.379746388,,,-2.156817425,-1.112062059,-2.365511407,-2.638071716,,-3.320012278,-2.471262584,-3.534254467,-3.843292086
36,109,New York,Tompkins,-76.47363886,42.4520263,0.263414918,0.448937198,0.273861014,0.216559116,,0.31208613,0.509100458,0.322659259,0.27255746,,,0.73411345,1.445254558,-0.525634817,-0.891037327,,-1.08276433,-0.320661624,-1.72498304,-2.176416855
36,111,New York,Ulster,-74.25855702,41.88814153,2.208765,2.202912038,1.815669952,1.808426358,,2.503234861,2.512653435,2.113320711,2.103731891,,,2.448518017,3.185924612,1.751558043,1.489805233,,1.323722263,1.699983867,0.992522714,0.482214384
36,113,New York,Warren,-73.84600828,43.56095238,2.411393695,2.387227285,2.244435364,2.328592852,,2.70845367,2.703360425,2.547015898,2.629175382,,,3.318803045,3.637308922,2.288263419,2.199515011,,2.403347527,2.786877578,1.909903702,1.85310255
36,115,New York,Washington,-73.43075779,43.31371877,1.363721385,1.561970647,1.527406479,1.44909501,,1.684861133,1.900348991,1.872903111,1.789815772,,,1.14867944,2.334086186,0.830831287,0.897431303,,-0.222157434,1.590347767,-0.581679712,-0.399231377
36,117,New York,Wayne,-77.02942985,43.15656413,-5.325536083,-4.69177279,-5.456469119,-5.37213918,,-5.163500153,-4.619544338,-5.274951698,-5.182853253,,,-4.259982232,-2.018315985,-5.661666618,-5.803182445,,-5.616457484,-3.473543349,-7.129384408,-7.245624268
36,119,New York,Westchester,-73.75610234,41.16256597,-2.392598521,-2.403062689,-2.397721293,-2.382676714,,-2.193819574,-2.182206019,-2.244948559,-2.226172615,,,-2.305535558,-0.493108231,-2.204152697,-1.980874881,,-2.497403886,-1.505017101,-2.613656784,-2.507342092
36,121,New York,Wyoming,-78.22440598,42.7024226,3.02427181,3.232503537,2.947810073,2.979253232,,3.038900366,3.213019923,2.970741253,2.995476576,,,2.475503169,4.951105418,2.147815967,1.65629026,,1.042257146,4.629354685,0.247682645,-0.094653761
36,123,New York,Yates,-77.10546897,42.63345993,5.790680793,6.049616413,5.735558779,5.796435417,,5.563212763,5.826090512,5.520471637,5.572649493,,,5.472967445,8.314757475,4.914048752,4.666728154,,3.866299935,7.157189702,3.232537499,3.018038271
37,1,North Carolina,Alamance,-79.39945182,36.04369412,6.565300199,6.022968501,6.020115179,6.028562641,,6.37038234,5.895794147,5.868782197,5.856927737,,,7.10550536,7.902701734,6.559171392,5.635185906,,4.290944784,4.559841853,4.025187939,3.746882048
37,3,North Carolina,Alexander,-81.17701984,35.92102808,-3.176671841,-3.506317069,-3.178691045,-3.3769999,,-3.222031031,-3.547079321,-3.258678202,-3.387349143,,,-0.064966758,2.486348464,-1.644590375,-2.923981918,,-2.140908885,-0.944142804,-2.822355456,-3.833501806
37,5,North Carolina,Alleghany,-81.12704747,36.49155874,4.605388518,4.671937289,4.900814307,4.794474566,,4.505763037,4.60653498,4.788028268,4.675594824,,,5.03434349,9.1134967,4.951652354,5.086583967,,6.078838075,9.177765251,6.045918135,6.13591307
37,7,North Carolina,Anson,-80.10269199,34.97381325,-1.560278215,-1.565873902,-1.422479406,-1.419586033,,-1.521175585,-1.510543459,-1.369633049,-1.385107334,,,-2.27527947,-1.549038391,-1.938939812,-1.290990098,,-3.460469719,-2.947395137,-3.37985234,-2.927863264
37,9,North Carolina,Ashe,-81.50035144,36.43407495,5.223120331,5.688949284,4.912452732,4.934138899,,4.786055353,5.155382927,4.513193348,4.562813612,,,6.293211299,8.980127672,5.668288947,5.491592872,,6.664737198,8.485459763,6.37011153,6.215418974
37,11,North Carolina,Avery,-81.92259166,36.07654733,-2.492619122,-2.503716208,-2.424529501,-2.438318259,,-2.849656789,-2.858841442,-2.75922607,-2.776905347,,,-2.305331185,-1.795995115,-2.157870577,-2.191697161,,-1.79155063,-1.458097077,-1.606606015,-1.675822459
37,13,North Carolina,Beaufort,-76.8598319,35.49399421,3.088722001,3.116540151,3.123714398,3.139813007,,3.046482296,3.081396033,3.086399104,3.112596378,,,2.406701886,2.549578115,2.206260116,2.229628946,,0.983916082,1.172177742,0.844345309,0.825601025
37,15,North Carolina,Bertie,-76.97884593,36.06625076,5.831924575,5.811482143,5.430878572,5.526175461,,5.874504989,5.840489766,5.416811052,5.513504927,,,5.693325256,5.207947572,5.209329399,4.821642153,,3.876042076,3.556045445,3.423618102,3.324719499
37,17,North Carolina,Bladen,-78.56368773,34.61463392,4.336954876,4.308895264,3.922503314,4.155804806,,4.678673804,4.642023743,4.23055424,4.468568762,,,4.646422497,4.333805367,3.856236984,3.742981888,,3.595999407,3.357725208,2.682227391,2.559767133
37,19,North Carolina,Brunswick,-78.23834131,34.07153094,4.575022956,4.655247568,4.443362907,4.453154563,,4.871525548,4.947653809,4.739097243,4.750530197,,,5.514961528,6.037270684,5.054946548,4.40967172,,3.598379947,3.982266851,3.542870096,3.177490301
37,21,North Carolina,Buncombe,-82.5300996,35.61118015,0.802945382,0.757282069,0.027587227,0.037772463,,0.634240329,0.597779905,-0.020491758,0.007390583,,,0.356058532,0.757189381,0.144556335,-0.266379551,,-0.554599534,-0.312923128,-0.938321283,-1.462452946
37,23,North Carolina,Burke,-81.70476011,35.7496113,6.640939235,6.292363891,5.689945807,5.625532691,,5.92813038,5.60862411,5.05193933,4.937902631,,,7.343018432,8.035282276,6.469579305,5.565240937,,5.149511128,5.522787106,4.515774184,3.786308925
37,25,North Carolina,Cabarrus,-80.55187478,35.38678539,0.371481245,0.189235795,0.470315231,0.31027853,,0.466857946,0.259521375,0.612806626,0.430440057,,,0.138079661,0.616968908,0.293523406,0.36684221,,-2.066694094,-1.727193826,-2.151000887,-2.351515929
37,27,North Carolina,Caldwell,-81.54641621,35.9530317,9.361720132,8.84391828,8.408216141,8.064365833,,8.785436914,8.299495085,7.826565294,7.431968146,,,9.916682638,10.21349295,9.44590523,8.955009921,,8.114476229,8.301838229,8.048414663,7.410268371
37,29,North Carolina,Camden,-76.20795044,36.38912802,7.159324837,7.172580243,7.132239643,7.127775981,,7.013571944,7.032155468,7.00872252,7.007613221,,,5.493725909,5.1721542,6.017428955,5.749937345,,2.983167389,2.551052868,3.687428976,3.463246075
37,31,North Carolina,Carteret,-76.65887975,34.83573104,4.837309157,4.81175532,5.095010869,5.18088236,,4.744700698,4.700973976,5.001731588,5.081389078,,,3.845926558,4.249343159,4.058476811,4.265468623,,2.271897387,2.640293665,2.480739137,2.733271918
37,33,North Carolina,Caswell,-79.33353356,36.39317221,4.514133262,4.554451106,4.83284812,4.901837806,,4.32251348,4.366253749,4.673963885,4.76540786,,,5.187162527,6.960665778,4.500893321,4.478854277,,3.827992896,4.742192589,3.533155391,3.460889778
37,35,North Carolina,Catawba,-81.21508361,35.66204327,4.429066473,3.973803422,3.534042542,3.463662721,,3.781250312,3.372342052,2.901223512,2.765556293,,,3.730999218,4.13245691,3.042208061,2.264879057,,0.727676352,0.543961988,0.34445943,-0.144174323
37,37,North Carolina,Chatham,-79.25540427,35.70262386,0.802478943,0.835979743,1.148370543,1.048920566,,0.887676029,0.914447305,1.278905553,1.165697828,,,-0.084480677,0.931896443,0.204383378,-0.220489165,,-1.729808062,-0.923106602,-1.58520831,-1.865748356
37,39,North Carolina,Cherokee,-84.06347995,35.13387174,-1.976950806,-1.97996108,-1.970511399,-1.963210968,,-2.053929352,-2.055323514,-2.042824065,-2.038530268,,,-1.525305642,-1.493899787,-1.512353269,-1.516897663,,-1.599198629,-1.598982152,-1.595811845,-1.605164874
37,41,North Carolina,Chowan,-76.6078992,36.15083949,-0.406705121,-0.253345307,-0.054067076,0.237646436,,-0.218763269,-0.046094914,0.075254293,0.390163738,,,-0.870898099,-0.277056504,-1.429508509,-1.432407642,,-2.890714271,-2.330087651,-3.040492118,-3.033078343
37,43,North Carolina,Clay,-83.75015808,35.05722487,1.415859188,1.429213634,1.434537668,1.422835939,,1.397079304,1.416218072,1.421334424,1.405799097,,,1.914800072,2.197825584,1.918440228,1.91305369,,2.005710652,2.241800245,2.014556233,2.012960072
37,45,North Carolina,Cleveland,-81.55554378,35.33408055,1.856594208,1.412980907,1.306927535,1.057211678,,1.905319839,1.365072476,1.244491232,0.908144853,,,1.50255662,2.214320146,0.722642768,0.002801945,,-0.717898655,-0.297472011,-1.28007124,-1.884347254
37,47,North Carolina,Columbus,-78.65501874,34.26565006,6.217652571,6.273566827,5.837428296,6.045735222,,6.495058761,6.526308632,6.055638435,6.275802084,,,5.896258011,6.21520415,5.604261199,5.361163702,,4.732913362,4.749634843,4.408430321,4.125394573
37,49,North Carolina,Craven,-77.09389361,35.1248653,2.101325402,2.139414788,1.827839381,1.768439054,,2.302344705,2.326089532,2.07179656,2.020149128,,,2.095340057,2.508746868,1.513336604,1.301674522,,0.415412907,0.822146285,0.00660922,-0.011778207
37,51,North Carolina,Cumberland,-78.82769985,35.048741,5.961028417,5.737804134,5.723651947,5.642643721,,6.033285067,5.775936345,5.732436312,5.65427134,,,5.585002201,5.844475044,5.165178643,5.033116762,,4.281475191,4.532195785,4.077299247,3.728126861
37,53,North Carolina,Currituck,-76.00786588,36.4049734,4.642456537,4.616579807,4.626017851,4.694147096,,4.594470422,4.58656031,4.569922875,4.623104273,,,3.379580373,3.045535675,3.459021526,3.276825354,,0.235398784,-0.191352452,0.436018561,0.2503809
37,55,North Carolina,Dare,-75.79876467,35.78237423,-1.215771477,-1.233479036,-1.208848038,-1.257354077,,-1.357594356,-1.379201465,-1.329408297,-1.380308987,,,-2.059568647,-2.099466859,-1.712764414,-1.711272996,,-4.749583122,-4.799625418,-4.335560508,-4.117508646
37,57,North Carolina,Davidson,-80.21275911,35.79334218,8.590206329,8.466347947,7.99604853,7.650953179,,8.435735656,8.281973827,7.846464824,7.549315677,,,7.727709573,8.021179777,7.3150371,6.829455104,,4.561401326,4.430128287,4.323734715,4.185543901
37,59,North Carolina,Davie,-80.54449088,35.92909354,-0.445933029,-1.354886356,-1.467874103,-1.69795915,,-0.667716393,-1.614437769,-1.631439013,-1.870009315,,,1.877178996,3.674548625,0.537782063,-1.346881616,,-1.373395069,-0.216359157,-1.841873101,-3.068752326
37,61,North Carolina,Duplin,-77.93300965,34.9365377,3.959238367,4.026294721,3.188052183,3.604170819,,4.288341305,4.35189923,3.454955859,3.848979652,,,3.755693428,4.351918183,3.022410497,2.472182223,,3.022216721,3.552092725,2.555271373,2.178725135
37,63,North Carolina,Durham,-78.87662556,36.03600217,3.81012317,3.715829292,3.35518509,3.341834289,,3.962737072,3.814859091,3.478257207,3.472826706,,,2.967357957,3.286533726,2.530847847,2.148747563,,-0.521882572,-0.619114657,-0.475874583,-0.745948244
37,65,North Carolina,Edgecombe,-77.59705829,35.91287538,2.523052609,2.295051151,2.257005605,2.539435493,,2.316074965,2.07544278,2.09562581,2.427171155,,,2.848312454,3.414090072,2.218931285,1.405138379,,1.161074101,1.651610766,0.408225549,-0.154375695
37,67,North Carolina,Forsyth,-80.25632358,36.13063279,3.126139184,3.155542166,2.559668522,2.562778177,,2.97601716,3.02836161,2.418731564,2.419887863,,,2.233162168,2.085851431,2.13244073,1.802828408,,-0.66295336,-0.881264835,-0.662384661,-0.776912102
37,69,North Carolina,Franklin,-78.28570065,36.08275248,3.72777524,3.839683896,3.98415235,4.206027524,,3.571418371,3.651875195,3.838773732,4.076026112,,,4.284646788,5.307757617,3.321004678,4.261958164,,2.555622796,3.337829878,2.281448247,2.867819305
37,71,North Carolina,Gaston,-81.18026996,35.29435947,1.037202753,0.965072904,0.718442142,0.679834099,,0.890506623,0.843447382,0.476147823,0.426540125,,,-0.17861268,0.055909272,-0.38851251,-1.076217338,,-3.751258816,-3.853781627,-3.6506643,-4.122117322
37,73,North Carolina,Gates,-76.7004713,36.44491022,3.045588338,3.079332323,2.860541622,2.86328809,,2.992352012,3.040650271,2.806728231,2.793187156,,,3.60220378,3.084974293,2.457172065,2.188157222,,1.732259363,1.062427575,0.74315682,0.654400177
37,75,North Carolina,Graham,-83.83348886,35.35016626,5.609540552,5.609540552,5.609184972,5.624736896,,5.547239048,5.547239048,5.547239048,5.55935336,,,6.425255283,6.357907168,6.424917343,6.433167147,,6.484020968,6.482727908,6.481872587,6.492993693
37,77,North Carolina,Granville,-78.65272724,36.30404531,2.303629095,2.080852375,2.453338264,2.389715652,,2.067856176,1.891250875,2.323306234,2.213446904,,,4.276875142,6.285043899,2.946206152,2.965474655,,1.824121708,3.085468374,1.276643559,1.289498472
37,79,North Carolina,Greene,-77.67575418,35.48500294,9.135553926,9.314431877,8.725074236,8.97017155,,9.406999505,9.597940975,8.969779562,9.232349294,,,9.502361115,9.382903391,8.559811498,7.369241135,,8.573419465,8.391826464,7.71459356,6.727432119
37,81,North Carolina,Guilford,-79.78891608,36.07947376,1.645533413,1.617386895,1.781291968,1.660802938,,1.511129114,1.454126874,1.581180553,1.449748736,,,1.340861871,1.406305804,1.054722775,0.628597659,,-2.343442064,-2.7523288,-2.167788392,-2.43589357
37,83,North Carolina,Halifax,-77.65170621,36.25744709,6.555951815,6.534690259,5.666203158,6.041477251,,6.328376043,6.31632983,5.498360294,5.878258192,,,6.142764482,6.309743421,5.337246115,4.314572673,,4.314874299,4.269728714,3.593652676,3.017941089
37,85,North Carolina,Harnett,-78.86932625,35.36889326,6.383458784,6.462902957,5.452612588,5.757670917,,6.519216724,6.563680652,5.546761173,5.823880164,,,5.672395126,5.590549441,4.771584791,4.014249531,,4.127961612,3.801216846,3.488915486,2.961879401
37,87,North Carolina,Haywood,-82.98219061,35.55603901,-1.804398076,-1.951325344,-4.050543507,-4.329655556,,-1.924612793,-2.058666065,-4.100341259,-4.436457224,,,-1.638862364,-1.269417585,-2.052608095,-3.523723054,,-2.263871848,-1.968190148,-2.834487357,-3.97566226
37,89,North Carolina,Henderson,-82.47997914,35.33630287,2.311044,1.946462195,1.682462277,1.633668873,,2.257527496,1.867868114,1.669865274,1.600606846,,,1.963849994,2.288483527,1.789971039,1.419253229,,0.961572021,1.08531619,0.771073977,0.201052792
37,91,North Carolina,Hertford,-76.98200253,36.35906537,8.358752279,8.311823014,8.382793978,8.406866063,,8.170668126,8.156408933,8.254615971,8.267765731,,,8.066804328,8.203614336,7.796262732,7.536714448,,6.021971084,6.033860344,5.744240383,5.663877342
37,93,North Carolina,Hoke,-79.23726643,35.01753985,6.844484962,6.914606627,6.347378143,6.415545345,,7.016700699,7.074164551,6.498913937,6.583836018,,,6.416896626,6.560595966,5.571692239,5.342103228,,5.572472155,5.490333744,4.812991068,4.749064893
37,95,North Carolina,Hyde,-76.25170485,35.53060528,-4.200061802,-4.076461992,-4.294687559,-4.313631514,,-4.243209997,-4.131841146,-4.321878049,-4.366873438,,,-4.731077553,-4.180515998,-5.308821838,-5.407851736,,-6.873523019,-6.215136147,-7.435427342,-7.429965862
37,97,North Carolina,Iredell,-80.8734464,35.80705333,6.977697586,6.475419064,6.099499226,5.706450778,,6.69182104,6.1754182,5.855269085,5.430104835,,,7.94681512,8.507388818,6.662341985,5.153662118,,4.924180003,4.779730378,3.989576222,3.085082648
37,99,North Carolina,Jackson,-83.14084869,35.28760556,6.199636028,6.228185629,6.193051312,6.203949069,,6.284889243,6.31598954,6.276794302,6.289465023,,,6.251075745,6.718803534,6.529046999,6.47995174,,5.893124873,6.395752708,6.193603078,6.169143925
37,101,North Carolina,Johnston,-78.36571857,35.51783624,7.098744395,7.070127261,6.913446272,7.487479548,,6.875806955,6.920203564,6.809428942,7.41373336,,,6.999792158,7.579697506,6.078790268,5.143153438,,5.562269535,6.020223899,4.646532943,4.299502772
37,103,North Carolina,Jones,-77.3551618,35.02171927,5.99678032,5.982294305,5.860231534,5.868416599,,6.275207693,6.240906586,6.121225976,6.141225381,,,5.84117823,6.02492734,5.689299734,5.67824015,,5.153349957,5.351570379,5.074326067,5.157893773
37,105,North Carolina,Lee,-79.17147693,35.47519514,4.606342197,4.432021139,4.222106348,4.103699827,,4.608293698,4.392271104,4.168194019,4.178237991,,,6.010193934,6.511824997,4.76182812,4.356362006,,4.107982038,4.639415286,3.199400475,2.764177699
37,107,North Carolina,Lenoir,-77.64125539,35.23877142,2.037312204,2.30316309,2.146274183,2.031518843,,2.293362223,2.654691292,2.467554398,2.413784964,,,2.728645753,3.445949362,2.123169239,1.450715794,,1.54691905,2.166671472,1.048300868,0.510649152
37,109,North Carolina,Lincoln,-81.22349185,35.4855897,8.150372421,7.760061703,7.189314884,6.942915827,,7.804858108,7.499894108,6.884008413,6.478279651,,,8.778052225,9.600572308,7.386035058,6.476487224,,5.883890645,6.169236558,4.905573303,4.282922901
37,111,North Carolina,McDowell,-82.04930581,35.68170834,4.352673497,4.363427609,4.16695425,4.17563587,,4.117991676,4.202838787,4.005196165,4.010965283,,,6.449719508,7.798595126,4.216825979,4.259867391,,5.587616261,6.122300515,4.320539545,4.44654326
37,113,North Carolina,Macon,-83.42220221,35.15052033,4.22286775,4.256522324,4.226082389,4.271919841,,4.417872081,4.420372788,4.435847381,4.475911906,,,4.803203039,5.039999756,4.848229931,4.895795332,,4.528644991,4.727522346,4.521110387,4.574379665
37,115,North Carolina,Madison,-82.70577032,35.85801366,6.024683308,5.936510841,6.053172983,6.046845307,,5.5531995,5.468509877,5.588263052,5.579910614,,,6.008748738,6.105223741,6.332241142,6.312711285,,6.35086553,6.394354806,6.536520158,6.53025409
37,117,North Carolina,Martin,-77.10924307,35.84320635,5.024228167,5.065124775,4.854108217,5.01651186,,4.932584498,4.993886286,4.833255253,4.963188123,,,4.932973006,4.857695463,4.226636807,4.13486288,,3.465424205,3.359364323,2.726523316,2.751867656
37,119,North Carolina,Mecklenburg,-80.83278456,35.2467141,3.446341769,3.486413559,2.998593245,2.989860587,,3.263795772,3.173994354,2.855267096,2.799648216,,,1.712431143,1.71347008,1.694963967,1.315998948,,-2.021415376,-2.283344687,-1.766037581,-1.92506632
37,121,North Carolina,Mitchell,-82.16364149,36.01329281,5.086817899,4.950221699,5.169738035,5.200689668,,4.752436812,4.609531628,4.817068346,4.858313175,,,5.181308935,7.281930775,5.361495355,5.502288177,,6.287206013,7.691552998,6.418239583,6.525567408
37,123,North Carolina,Montgomery,-79.90549257,35.33247327,3.111701115,3.100062325,2.907102974,2.924173033,,3.002064164,2.976073283,2.767211741,2.783040395,,,2.356976842,3.535404207,2.214638627,2.075453696,,1.278185169,2.001814309,1.215840809,1.120796436
37,125,North Carolina,Moore,-79.48137078,35.31064181,3.088593568,2.954706285,2.978854289,2.944307948,,3.055383212,2.949834648,2.961061282,2.92145974,,,3.260164198,3.683802734,2.747554247,2.33354527,,1.631113595,1.835128524,1.485029667,1.342826114
37,127,North Carolina,Nash,-77.98642269,35.96726122,5.920810002,5.643387127,5.344591228,5.301928141,,5.822852546,5.524054163,5.20157455,5.190891637,,,6.407943202,6.712202718,5.586178904,4.793646507,,4.543226962,4.764450148,3.635532473,3.089897943
37,129,North Carolina,New Hanover,-77.88476768,34.23288793,1.407063602,1.487558947,1.398738969,1.3918856,,1.631900132,1.699640578,1.608024646,1.614641981,,,1.194449776,1.184869825,1.101407123,1.190404467,,-1.023951822,-1.288686312,-0.93165399,-0.740120813
37,131,North Carolina,Northampton,-77.39686082,36.4177625,9.713876157,9.772078292,8.925225211,9.635517282,,9.542076576,9.651423748,8.889426962,9.587006656,,,9.349873368,9.58871198,8.891186752,7.681149357,,7.373337624,7.450415922,6.777689939,6.169879844
37,133,North Carolina,Onslow,-77.43216827,34.73224767,4.617857772,4.632884949,4.287019808,4.238935324,,4.922512561,4.923810946,4.512073052,4.459551847,,,4.654470605,5.305886531,4.425819054,4.313251803,,2.811908739,3.272173374,2.577935414,2.464635067
37,135,North Carolina,Orange,-79.12067121,36.06114138,6.895952921,6.614292752,5.698595821,5.550297912,,6.678819874,6.443918944,5.435965132,5.277472398,,,7.304972317,7.997399916,6.396415004,5.281146184,,5.086121669,5.597833865,4.505532203,3.538929968
