STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2033A1B45,2033A245,2033B145,2033B245,2033A1B85,2033A285,2033B185,2033B285
18,39,Indiana,Elkhart,-85.85873496,41.59739356,544,-0.140679872,-0.50339535,-0.659503595,-0.570718205,0.265894785,-0.026249612,-0.230135426,-0.1569184
18,41,Indiana,Fayette,-85.17876388,39.64002909,23,8.282301803,8.342432476,8.082054546,8.304036791,8.202160009,8.25042256,7.961212283,8.164465339
18,43,Indiana,Floyd,-85.90703352,38.31874184,38,-1.100388347,-1.101730874,-1.431727959,-1.510357034,-1.046378026,-1.010590499,-1.40767266,-1.510837676
18,45,Indiana,Fountain,-87.24197126,40.12089863,20,8.15011503,8.175634005,8.012834807,8.001456735,8.258281162,8.281634449,8.151025649,8.156280614
18,47,Indiana,Franklin,-85.06019836,39.41486805,51,1.889721442,1.936709671,1.912917071,1.79924417,1.941379934,2.018720813,2.021900816,1.873486154
18,49,Indiana,Fulton,-86.26352563,41.04697666,69,7.109682973,7.019141211,7.181473757,7.193101258,6.948558658,6.84452303,6.992000081,6.993920412
18,51,Indiana,Gibson,-87.58458375,38.31190245,28,-6.762451331,-6.618448226,-6.715088732,-6.625811561,-6.830230055,-6.734626367,-6.822935704,-6.722336515
18,53,Indiana,Grant,-85.65471261,40.51579994,29,6.74076081,5.950201076,5.714524266,6.274456644,7.003138342,5.963407479,5.663619948,6.095916775
18,55,Indiana,Greene,-86.96206414,39.03635516,100,-4.533488141,-4.57303644,-4.428259765,-4.592411196,-4.40025894,-4.464222896,-4.313006608,-4.464790863
18,57,Indiana,Hamilton,-86.05203434,40.07247314,80,0.317539406,0.409239252,0.001294947,0.024896434,0.448443695,0.541874711,0.128385435,0.137103913
18,59,Indiana,Hancock,-85.77324845,39.82355697,55,-1.958932819,-2.134080535,-0.955479283,-1.170449169,-1.798811939,-2.049506796,-0.94911466,-1.08339117
18,61,Indiana,Harrison,-86.11145381,38.19509103,115,-0.724362328,-0.502913685,-1.200832662,-1.172094367,-0.745637595,-0.520599391,-1.247351246,-1.204887299
18,63,Indiana,Hendricks,-86.50996684,39.76951718,98,-0.417691697,-0.734640075,-1.27266389,-1.481681467,-0.434138696,-0.73854858,-1.115986587,-1.240330618
18,65,Indiana,Henry,-85.39643567,39.93106092,62,-8.809875234,-8.023796048,-7.994507864,-7.961645828,-9.064362325,-8.215580148,-8.180554034,-8.160761163
18,67,Indiana,Howard,-86.11693539,40.48360026,50,-6.142030208,-6.448014016,-6.539964352,-6.801395634,-5.905381502,-6.252418078,-6.295680728,-6.519625459
18,69,Indiana,Huntington,-85.48813641,40.82921372,46,0.360327806,0.498844392,0.323330146,0.355229044,0.45674199,0.543670067,0.457077645,0.510870574
18,71,Indiana,Jackson,-86.03753635,38.90641394,44,-3.880388306,-3.73831736,-4.011686026,-4.023331742,-3.837504882,-3.672372349,-3.939662657,-3.954306121
18,73,Indiana,Jasper,-87.11611501,41.02297656,44,1.192075749,1.328721161,1.370066468,1.373724684,0.973641367,1.130915261,1.13138595,1.152067167
18,75,Indiana,Jay,-85.00563364,40.43792438,98,-7.748784249,-7.778450504,-7.622992076,-7.592404456,-7.682082428,-7.725022751,-7.53940526,-7.531356409
18,77,Indiana,Jefferson,-85.43855126,38.78579455,93,7.888952659,8.100030898,7.694093612,7.748170169,7.896641159,8.095725292,7.677480869,7.739596764
18,79,Indiana,Jennings,-85.62805755,38.99691659,45,-0.842951838,-0.84383637,-0.847560213,-0.837279986,-0.729248474,-0.733043768,-0.74406381,-0.7262037
18,81,Indiana,Johnson,-86.101588,39.48997198,72,0.522293438,0.572996338,0.145210859,0.144047959,0.671200196,0.727362051,0.341065509,0.330892699
18,83,Indiana,Knox,-87.41800748,38.6891144,27,6.929489647,6.955740292,7.087970963,6.951172027,6.937971088,6.977032559,7.095325926,6.952650025
18,85,Indiana,Kosciusko,-85.86073059,41.24408403,163,-4.184516639,-4.221253182,-4.143860436,-4.076570868,-3.896460672,-3.944515907,-3.903584877,-3.835261934
18,87,Indiana,LaGrange,-85.42648857,41.64262285,765,6.140662604,6.196195916,5.931885461,6.064172069,6.309407128,6.359207134,6.018029546,6.148390817
18,89,Indiana,Lake,-87.38214195,41.41673104,55,-5.216252367,-5.234273169,-5.214774437,-5.245425746,-5.099477532,-5.11721439,-5.134656193,-5.166781594
18,91,Indiana,LaPorte,-86.73997339,41.54598269,75,-0.114767711,-0.083699508,-0.304494629,-0.241019315,-0.00611964,0.017152435,-0.228069032,-0.109184786
18,93,Indiana,Lawrence,-86.48345171,38.84116268,104,7.596963047,7.65181831,5.903730426,5.734701352,7.505799889,7.555617995,5.876413541,5.726447107
18,95,Indiana,Madison,-85.71935767,40.16161852,63,3.220750528,2.967189375,2.665299486,2.606382147,3.201239774,2.89560507,2.641079556,2.569801734
18,97,Indiana,Marion,-86.13847294,39.78170928,35,-7.820719889,-7.430304679,-7.537166409,-7.530573067,-7.685074577,-7.233592518,-7.332937768,-7.33191425
18,99,Indiana,Marshall,-86.26176489,41.3248401,121,6.620730382,6.594329358,6.599678358,6.651076776,6.307209166,6.274633772,6.228129524,6.296743624
18,101,Indiana,Martin,-86.80307289,38.70801503,32,4.651544453,4.778507147,4.689285602,4.53605547,4.730128143,4.834671151,4.793264,4.633324245
18,103,Indiana,Miami,-86.04504952,40.76945679,56,4.686666117,4.542556788,4.613852468,4.569754411,4.577022148,4.374989157,4.462391808,4.435371759
18,105,Indiana,Monroe,-86.52313951,39.16089715,73,1.087797289,0.527994753,0.298451858,0.248785979,1.278160752,0.804832767,0.561518784,0.499409677
18,107,Indiana,Montgomery,-86.89330069,40.04038936,79,7.256231021,7.175123116,7.335931927,7.320737055,7.079987538,7.031249518,7.181004182,7.161157949
18,109,Indiana,Morgan,-86.44622857,39.48156432,73,7.869944424,7.964679975,8.06061971,7.810004194,7.969173291,8.030650417,8.224634653,7.934768805
18,111,Indiana,Newton,-87.39756726,40.9558364,15,-1.279369369,-1.272717359,-1.241667096,-1.26308398,-1.531000403,-1.524581288,-1.50572446,-1.529593206
18,113,Indiana,Noble,-85.41749861,41.3986002,197,5.929152296,6.024592704,5.797460554,5.80050993,6.002798852,6.085590576,5.785151573,5.818809009
18,115,Indiana,Ohio,-84.96514174,38.95014032,10,3.099549459,3.2420415,2.581489843,2.789906164,3.090720232,3.23993838,2.562917354,2.757514011
18,117,Indiana,Orange,-86.49506025,38.54178811,53,6.134937942,6.536860104,4.426379687,4.217369413,6.083883074,6.491293757,4.450431804,4.263648726
18,119,Indiana,Owen,-86.83767672,39.31279967,67,10.44040983,10.43992816,8.53749608,7.7190353,10.57867308,10.64456564,8.779553073,8.056661962
18,121,Indiana,Parke,-87.20638045,39.77362795,103,2.468981308,2.397539829,2.639448854,2.711038093,3.014380964,2.94829911,3.140561109,3.193228455
18,123,Indiana,Perry,-86.63801987,38.07964931,39,5.904660976,5.920696162,5.854794254,5.762094032,5.773389833,5.801510683,5.737024445,5.646580436
18,125,Indiana,Pike,-87.23216371,38.39878384,12,-0.08499194,0.013446974,-0.101768644,-0.10408444,-0.22702558,-0.133505038,-0.242171269,-0.253692156
18,127,Indiana,Porter,-87.06715555,41.46031244,79,4.481361269,3.968835363,3.009409682,2.787219119,4.808388878,4.236226655,3.16430497,2.940309271
18,129,Indiana,Posey,-87.86845367,38.02178331,23,1.939317783,1.92870582,1.88733569,1.934287775,2.099792055,2.107826833,2.047638853,2.08945417
18,131,Indiana,Pulaski,-86.69878479,41.04185558,24,6.635399725,6.660038942,6.789342426,6.709855063,6.252440589,6.281233945,6.395204666,6.328193278
18,133,Indiana,Putnam,-86.84498367,39.66626463,75,5.320548586,5.408467989,5.211286552,5.000188852,5.279379958,5.362356198,5.168924062,4.962587027
18,135,Indiana,Randolph,-85.01132348,40.15761027,51,7.727630327,7.780186434,7.62500297,7.687639258,7.718418428,7.800144481,7.57599438,7.662894564
18,137,Indiana,Ripley,-85.26237668,39.10346913,88,2.411062365,2.650954954,2.258083329,2.300893278,2.508749838,2.742551494,2.371480222,2.401131837
18,139,Indiana,Rush,-85.46575738,39.61996623,27,11.3815551,11.29643377,11.4141059,11.39730165,11.2370292,11.12776599,11.25561491,11.24124638
18,141,Indiana,St. Joseph,-86.28985956,41.61664983,77,-0.859961563,-0.638197112,-1.087110169,-0.994198027,-0.51871327,-0.311522621,-0.78599469,-0.639378193
18,143,Indiana,Scott,-85.7474878,38.68508202,44,5.482849711,5.496990625,5.434715963,5.569238506,5.558475404,5.567648069,5.507267734,5.660375567
18,145,Indiana,Shelby,-85.7916553,39.52371502,51,8.702083044,8.886902627,8.929723728,8.96352999,8.957857218,9.107000314,9.17546834,9.185258244
18,147,Indiana,Spencer,-87.00768419,38.01405037,56,1.221684035,1.465082583,1.088791201,1.074479456,1.216041081,1.474701031,1.10986541,1.092522799
18,149,Indiana,Starke,-86.64762789,41.28093962,21,-19.30575043,-19.43018993,-19.44614077,-19.49252873,-19.56023944,-19.66561951,-19.6793872,-19.72549482
18,151,Indiana,Steuben,-85.00084088,41.64388268,46,3.831547322,4.033919226,3.792463869,3.785552206,3.890486878,4.127809787,3.866369794,3.864733713
18,153,Indiana,Sullivan,-87.41472198,39.08885144,23,-0.345590727,-0.169833059,-0.30539509,-0.591176935,-0.067505583,0.097134765,-0.097977753,-0.329251268
18,155,Indiana,Switzerland,-85.03695182,38.82623044,44,5.016710808,5.024233748,4.636064843,4.776695653,4.989040001,4.993455593,4.624021656,4.733297213
18,157,Indiana,Tippecanoe,-86.89406056,40.38862021,88,-11.43752006,-11.90161818,-12.06481373,-12.06669107,-11.13112218,-11.63179537,-11.93164278,-11.91676649
18,159,Indiana,Tipton,-86.05185498,40.31134549,37,12.38546425,13.04165776,12.61230027,12.63046951,12.32629499,13.06517424,12.48271155,12.49798881
18,161,Indiana,Union,-84.92517619,39.62558078,18,-2.231512641,-2.193307093,-2.337699204,-2.337988298,-2.118708451,-2.089287595,-2.20540041,-2.202191082
18,163,Indiana,Vanderburgh,-87.58585751,38.02487817,24,-3.31395554,-3.30693747,-3.286082356,-3.4418407,-3.447661241,-3.448228595,-3.363703841,-3.50929591
18,165,Indiana,Vermillion,-87.4639834,39.85380165,19,-0.280704445,0.066366669,0.1160384,0.075743616,0.360557593,0.671997075,0.676538739,0.649071623
18,167,Indiana,Vigo,-87.38997865,39.43063869,45,-2.836736901,-3.443941753,-2.88573881,-3.073046807,-2.320249216,-2.97469346,-2.390381439,-2.602198573
18,169,Indiana,Wabash,-85.79399452,40.84565987,51,6.172042464,6.230617432,6.020038046,6.027599136,6.135325851,6.16665545,5.977470981,5.987384674
18,171,Indiana,Warren,-87.35330919,40.34692534,41,10.34120551,10.35641256,10.351849,10.36119513,10.53791374,10.55193582,10.56616021,10.56107844
18,173,Indiana,Warrick,-87.27208731,38.09217573,43,-6.582620106,-6.538633581,-6.204241509,-6.32999498,-6.526173356,-6.558495595,-6.157466751,-6.276215221
18,175,Indiana,Washington,-86.10530371,38.59999016,133,-5.650128069,-5.488530209,-7.145209762,-7.613795724,-5.565738866,-5.382521514,-7.153821895,-7.636204035
18,177,Indiana,Wayne,-85.00988183,39.86439552,109,-3.388790108,-3.590954338,-3.154338205,-2.893882901,-3.456613408,-3.80554408,-3.398366285,-3.108726094
18,179,Indiana,Wells,-85.22116104,40.72925331,33,9.945269983,10.14198738,10.25515344,10.26875234,9.901385936,10.09112293,10.19045665,10.19811008
18,181,Indiana,White,-86.86547168,40.74975648,30,5.869685073,5.955589907,5.84474084,5.871738275,5.692505883,5.779552787,5.649527241,5.675589637
18,183,Indiana,Whitley,-85.50508842,41.13939159,51,4.100567043,4.15059406,3.827596149,4.001025271,4.005167957,4.032714617,3.646638013,3.834240522
19,1,Iowa,Adair,-94.47096456,41.33074113,38,9.775712096,9.755407859,10.23588286,10.07419895,10.0771532,10.08065065,10.49836272,10.34415956
19,3,Iowa,Adams,-94.69916967,41.02897532,23,1.873955006,1.882547105,1.968530603,1.979621614,2.271928658,2.275078593,2.334737829,2.342473848
19,5,Iowa,Allamakee,-91.37807256,43.28427913,72,-2.809202925,-2.702569166,-2.889954728,-2.766407592,-2.662182962,-2.489236434,-2.770050542,-2.611300954
19,7,Iowa,Appanoose,-92.86862023,40.74317598,80,-6.156093041,-5.845717566,-6.245904649,-6.0341779,-5.981832706,-5.668495348,-6.058137388,-5.907321173
19,9,Iowa,Audubon,-94.90580895,41.68460332,26,2.600779988,2.736763023,2.481133219,2.559793534,2.997652369,3.091063229,2.935824246,2.94735287
19,11,Iowa,Benton,-92.06574364,42.08018539,63,1.87031965,1.87127038,2.070332967,1.91240577,2.012525471,2.005291866,2.142187259,2.065334666
19,13,Iowa,Black Hawk,-92.30882903,42.47009341,100,-3.867952358,-3.70423955,-4.982596141,-4.658111159,-3.702078653,-3.476639728,-4.738937741,-4.506074402
19,15,Iowa,Boone,-93.93164056,42.03649838,68,3.391924567,3.344018507,3.464805578,3.437879555,3.711102576,3.668599699,3.787383951,3.766747857
19,17,Iowa,Bremer,-92.31806468,42.77459333,106,-0.058699247,-0.084849913,0.05529167,0.075707049,0.235682013,0.208061916,0.411740918,0.415910217
19,19,Iowa,Buchanan,-91.83785084,42.47080347,84,-3.350353262,-3.381993831,-3.208410555,-3.090003818,-3.066276867,-3.08954862,-2.913502255,-2.766295276
19,21,Iowa,Buena Vista,-95.1511294,42.73549822,43,-14.98254458,-14.85400648,-14.80986899,-14.83743458,-15.06955839,-14.91393,-14.83146095,-14.87691804
19,23,Iowa,Butler,-92.79018066,42.7315672,67,-1.249795607,-1.300745395,-0.888145256,-0.926451787,-0.9789048,-1.0204121,-0.761979075,-0.789794209
19,25,Iowa,Calhoun,-94.6403936,42.38519168,39,-11.08296481,-11.04184333,-11.43555642,-11.27626205,-11.08799066,-11.02639221,-11.39907864,-11.30874098
19,27,Iowa,Carroll,-94.86053733,42.03620001,55,-3.745064875,-3.852336862,-3.429643629,-3.716190607,-3.582017204,-3.677357337,-3.22628572,-3.530268482
19,29,Iowa,Cass,-94.92783506,41.33150481,39,-2.998913805,-3.020296193,-3.29925979,-3.218758976,-2.665832073,-2.668090266,-2.959709163,-2.87331948
19,31,Iowa,Cedar,-91.13243259,41.77231827,70,5.866899321,5.883829387,5.84982303,5.947297358,6.347991608,6.377037027,6.367152836,6.449825981
19,33,Iowa,Cerro Gordo,-93.26082061,43.08156134,45,-9.548123516,-9.484114021,-9.484383238,-9.432407138,-9.336587556,-9.251542016,-9.331993073,-9.274212902
19,35,Iowa,Cherokee,-95.62380663,42.7356157,36,6.125504888,6.138086634,6.190820645,6.253013869,6.196798987,6.167858247,6.268515287,6.308177585
19,37,Iowa,Chickasaw,-92.31765275,43.06006261,41,1.815419431,1.913249053,2.035609289,2.040729889,1.932915114,2.00442473,2.120314607,2.121825174
19,39,Iowa,Clarke,-93.78518917,41.02901958,55,-2.379837805,-2.207774939,-2.630070642,-2.467086189,-1.985706315,-1.787431157,-2.294727431,-2.066927657
19,41,Iowa,Clay,-95.15093661,43.08256798,24,-10.75332221,-10.54570166,-10.62743439,-10.65941371,-10.76177827,-10.58577888,-10.53347569,-10.60261653
19,43,Iowa,Clayton,-91.34143611,42.84470869,97,4.367469598,4.44992346,4.485817439,4.501825769,4.423376157,4.491974033,4.514505752,4.537298843
19,45,Iowa,Clinton,-90.53195631,41.89803179,54,0.87079191,0.82643511,1.073318491,1.04527861,1.060822521,1.049521425,1.171291848,1.167982589
19,47,Iowa,Crawford,-95.38198774,42.03720278,40,-2.494092492,-2.301977511,-2.702398244,-2.704268471,-2.245942506,-2.111181412,-2.47684881,-2.455252259
19,49,Iowa,Dallas,-94.03976503,41.68487108,94,-3.656788291,-3.68531395,-3.564199528,-3.545744014,-3.551538576,-3.543730998,-3.458208938,-3.447006125
19,51,Iowa,Davis,-92.40971396,40.747693,118,-6.055128471,-5.879257522,-6.020091533,-5.971481178,-5.842576579,-5.593235436,-5.798472395,-5.740743195
19,53,Iowa,Decatur,-93.78628408,40.73769881,44,6.185400582,6.337587554,6.1344126,6.402340037,6.302497498,6.47533403,6.174412195,6.465538145
19,55,Iowa,Delaware,-91.36733335,42.47120921,67,8.379264199,8.50676145,8.49115672,8.577662082,8.647417692,8.808800433,8.758700094,8.799830959
19,57,Iowa,Des Moines,-91.18147511,40.92317809,27,8.068297578,8.03261273,8.122629897,8.165563488,8.63644468,8.613348837,8.743219134,8.766215125
19,59,Iowa,Dickinson,-95.15080633,43.37797693,32,2.591043059,2.64952542,2.314572256,2.575539308,2.642233536,2.682249018,2.508603633,2.680943851
19,61,Iowa,Dubuque,-90.88249803,42.46881363,118,-7.357780606,-7.782161031,-7.596302654,-7.686496883,-6.774581181,-7.181946679,-7.077162072,-7.167322302
19,63,Iowa,Emmet,-94.67850917,43.37805483,18,11.09399585,11.02497841,11.39997603,11.23859014,11.25323161,11.17841861,11.60401472,11.4179728
19,65,Iowa,Fayette,-91.84435941,42.86260972,69,10.28544262,10.1340107,10.47484531,10.45287915,10.28678424,10.13710218,10.49948896,10.49288427
19,67,Iowa,Floyd,-92.78900651,43.05991169,61,1.477422672,1.461987858,1.642042985,1.599635991,1.637804371,1.625436095,1.777086406,1.742586323
19,69,Iowa,Franklin,-93.26247539,42.73253886,42,5.959937302,5.967050834,5.617561687,5.846820107,6.038415916,5.994149808,5.815063347,6.03507141
19,71,Iowa,Fremont,-95.60467947,40.7455744,16,6.597201262,6.541717773,6.82371788,6.748329547,6.557242265,6.476795398,6.812926462,6.735836482
19,73,Iowa,Greene,-94.39681694,42.03625775,52,-4.928618306,-4.858855052,-4.642980928,-4.744208533,-4.626849256,-4.54781095,-4.390890984,-4.458617453
19,75,Iowa,Grundy,-92.79142842,42.4018638,38,1.693537704,1.682474556,1.439104945,1.535999409,1.533785626,1.530162652,1.267835846,1.367828126
19,77,Iowa,Guthrie,-94.50105975,41.6837445,34,-4.314412412,-4.494911251,-4.125597653,-4.097487399,-3.991310252,-4.117944557,-3.831947628,-3.826824718
19,79,Iowa,Hamilton,-93.70678289,42.38377001,55,-8.055942899,-8.265450989,-7.982670216,-8.090323292,-8.01204804,-8.192889407,-7.909736993,-7.994655229
19,81,Iowa,Hancock,-93.73427016,43.08190163,43,-0.284435866,-0.506041486,-0.285083416,-0.217617742,-0.367906299,-0.625451979,-0.371723766,-0.312548586
19,83,Iowa,Hardin,-93.24039798,42.38386949,49,-1.419569739,-1.443095796,-1.469883216,-1.423257638,-1.254323618,-1.258061219,-1.290179168,-1.254212272
19,85,Iowa,Harrison,-95.81683956,41.68286118,57,-11.8392873,-11.81801025,-11.65492046,-11.70625196,-11.64343315,-11.64658641,-11.4698186,-11.50824022
19,87,Iowa,Henry,-91.5445418,40.98798417,60,5.296738303,5.260119389,5.454126686,5.344216054,5.862625133,5.759968346,6.007495903,5.907703246
19,89,Iowa,Howard,-92.31718905,43.35678384,59,6.476346614,6.40601423,6.491970725,6.52629716,6.410762016,6.324452991,6.450284973,6.478871078
19,91,Iowa,Humboldt,-94.20720366,42.77646305,15,7.757642966,7.83834267,7.717537289,7.761189502,7.499193807,7.562423331,7.502079593,7.496440778
19,93,Iowa,Ida,-95.51349237,42.38689174,15,2.787226138,2.869197856,2.848975304,2.893318161,2.463213238,2.531568723,2.555441627,2.59423075
19,95,Iowa,Iowa,-92.06549942,41.68632424,69,1.130855163,1.071294055,1.197430066,1.428501696,1.614279913,1.540783736,1.674707801,1.840346912
19,97,Iowa,Jackson,-90.57425016,42.17173538,82,-8.490013116,-8.500111256,-8.462943561,-8.445879992,-8.224778815,-8.23935374,-8.193136379,-8.163868076
19,99,Iowa,Jasper,-93.05375381,41.68602902,101,4.372242132,4.350115679,4.585062674,4.511099836,4.850884604,4.795869729,5.005499798,4.9868631
19,101,Iowa,Jefferson,-91.94890258,41.03177974,61,9.04885175,9.098258393,9.003154344,9.075042776,9.457119393,9.531946931,9.418586131,9.474184474
19,103,Iowa,Johnson,-91.58809632,41.67152511,144,-4.831098432,-4.673023392,-4.603137299,-4.610921409,-4.424444254,-4.254157645,-4.265838098,-4.261189326
19,105,Iowa,Jones,-91.13145776,42.12122306,49,7.463294554,7.406264236,7.472915478,7.403896305,7.797647798,7.741273978,7.832463167,7.767736944
19,107,Iowa,Keokuk,-92.1786384,41.33645765,38,4.383862913,4.366117839,4.363503273,4.378259544,4.636071868,4.633825877,4.609680469,4.62551481
19,109,Iowa,Kossuth,-94.20670194,43.2041288,37,-5.796642886,-5.793108467,-5.912868113,-5.736061253,-6.01655766,-6.031180248,-6.036092355,-5.925496934
19,111,Iowa,Lee,-91.47925381,40.6420032,50,1.858733306,1.866387736,2.116219923,2.092393809,2.545250537,2.576139541,2.796923597,2.766137256
19,113,Iowa,Linn,-91.59902665,42.07895996,112,0.855046694,0.854596593,0.613856096,0.759427011,0.935054038,0.962010787,0.70297519,0.842888591
19,115,Iowa,Louisa,-91.25961872,41.21852791,24,-27.35055194,-27.40934605,-27.29667923,-27.23699349,-26.77977154,-26.83071575,-26.74228931,-26.69152652
19,117,Iowa,Lucas,-93.32774976,41.02935532,52,4.89048149,5.386536046,4.98564743,5.202566313,5.113037971,5.537503719,5.161288636,5.362820902
19,119,Iowa,Lyon,-96.21019705,43.38050394,76,2.020306681,2.027983361,2.341197161,2.337717983,1.970659609,1.989323925,2.237375187,2.250882763
19,121,Iowa,Madison,-94.01555213,41.33071503,156,-1.059332014,-1.327493353,-1.120274046,-1.090486514,-0.689000439,-0.980399447,-0.772582156,-0.743351325
19,123,Iowa,Mahaska,-92.64090903,41.33521703,39,-10.46984338,-10.45563461,-10.22897321,-10.22178126,-10.26428327,-10.24401656,-10.05437619,-10.08565402
19,125,Iowa,Marion,-93.09944637,41.33444356,80,-5.710629546,-5.676313284,-5.810901533,-5.773861846,-5.763786547,-5.748703301,-5.847972628,-5.831490257
19,127,Iowa,Marshall,-92.99879386,42.03583531,46,-0.830519762,-0.643988388,-1.055380277,-1.011977339,-0.759045891,-0.621610312,-0.93451477,-0.893696917
19,129,Iowa,Mills,-95.62131638,41.03343555,39,5.005202516,4.989472269,5.375803519,5.418525488,4.922251019,4.907286839,5.345643806,5.388783333
19,131,Iowa,Mitchell,-92.78904536,43.35641278,61,-5.073527582,-5.09607586,-5.012463258,-5.05049933,-4.789958156,-4.811636538,-4.740595794,-4.795572362
19,133,Iowa,Monona,-95.9598942,42.05164707,23,4.433039266,4.37804052,5.037349616,5.118519399,4.715897183,4.641211394,5.254419293,5.30559217
19,135,Iowa,Monroe,-92.86900057,41.02980306,34,3.859068541,4.074924606,3.574330343,3.866961127,3.966547865,4.202669417,3.779602148,4.039462564
19,137,Iowa,Montgomery,-95.15635552,41.03014688,25,-1.16435868,-1.115059603,-0.956591578,-0.882663888,-1.008306872,-0.966064377,-0.819920464,-0.765007712
19,139,Iowa,Muscatine,-91.1126978,41.48392055,49,-2.229548636,-2.179309484,-2.097865347,-2.256935443,-1.6927776,-1.704393989,-1.5650617,-1.733540741
19,141,Iowa,O'Brien,-95.62491894,43.08376172,38,-0.566875266,-0.574110798,-0.323326453,-0.298633617,-0.669251542,-0.65330832,-0.358320889,-0.354740481
19,143,Iowa,Osceola,-95.62368829,43.37858526,23,9.997639791,9.932331956,10.20171509,9.98976975,9.965297842,9.912271886,10.20007455,9.975903623
19,145,Iowa,Page,-95.1502028,40.73913257,22,-12.61739643,-12.64087548,-12.21289183,-12.49146939,-12.42953827,-12.45732936,-11.9963971,-12.28069459
19,147,Iowa,Palo Alto,-94.67813181,43.08208904,25,-2.27524573,-2.438810933,-2.101392832,-2.148310185,-2.341057793,-2.462370948,-2.164943322,-2.156494032
19,149,Iowa,Plymouth,-96.21408092,42.73783187,59,10.30347667,10.32778175,10.46130423,10.40376421,10.29316563,10.30919845,10.48120601,10.41583411
19,151,Iowa,Pocahontas,-94.67874475,42.73416312,21,-18.31136729,-18.21913445,-18.31383029,-18.31473208,-18.51008992,-18.3696538,-18.40575869,-18.42324922
19,153,Iowa,Polk,-93.57343115,41.68538621,121,1.087233595,1.089065437,1.111712309,1.108930214,1.434453067,1.444827846,1.385431951,1.382322646
19,155,Iowa,Pottawattamie,-95.54229642,41.33662484,98,-6.532221467,-6.570389717,-6.281273353,-6.415849037,-6.645166168,-6.617554167,-6.432819476,-6.589477739
19,157,Iowa,Poweshiek,-92.53145276,41.68644344,50,7.364459692,7.374802232,7.459341224,7.454039884,7.781377183,7.772905207,7.821930895,7.830985635
19,159,Iowa,Ringgold,-94.24397968,40.73517212,45,8.004336221,8.035123167,7.938128004,8.076974619,8.024966745,8.032634543,7.932313236,8.078033576
19,161,Iowa,Sac,-95.10535314,42.38623786,39,-8.237600728,-8.322663659,-8.067388865,-8.33113688,-8.253440592,-8.295174781,-8.052074128,-8.26894216
19,163,Iowa,Scott,-90.62324995,41.63709695,62,-2.405829586,-2.331105654,-2.581675813,-2.58296635,-1.635868346,-1.547330405,-1.833039346,-1.86724866
19,165,Iowa,Shelby,-95.31017008,41.68508998,33,-12.77697279,-12.68224806,-12.8030174,-12.69952364,-12.48508043,-12.41630633,-12.51995588,-12.42256082
19,167,Iowa,Sioux,-96.17785255,43.08263262,112,-3.985561307,-4.053130736,-3.93092612,-3.901696925,-4.133498689,-4.184790142,-4.05814413,-4.028751823
19,169,Iowa,Story,-93.46503876,42.03622937,111,-5.530211206,-5.488112932,-5.256719489,-5.387621748,-5.247581312,-5.223460813,-4.994203204,-5.11743524
19,171,Iowa,Tama,-92.53255716,42.07980746,41,-12.88534684,-12.91641604,-12.87752144,-12.85054513,-12.82673542,-12.88309382,-12.81062706,-12.78981739
19,173,Iowa,Taylor,-94.69641806,40.7373931,31,0.934159894,0.923003842,1.271259078,1.102838937,1.159050652,1.164954279,1.462388391,1.318017702
19,175,Iowa,Union,-94.24236028,41.02773461,76,2.924759634,2.810514605,3.186148711,3.097152878,3.295398961,3.177123883,3.53585129,3.462795211
19,177,Iowa,Van Buren,-91.9499545,40.75322848,59,-0.736275193,-0.557984805,-0.817591951,-0.596440748,-0.691274443,-0.487767241,-0.825827584,-0.556200079
19,179,Iowa,Wapello,-92.40946662,41.03058118,47,-0.905691526,-0.959742353,-0.79599483,-0.856582754,-0.51508603,-0.523979291,-0.529586178,-0.547618622
19,181,Iowa,Warren,-93.5614575,41.3342657,208,5.815198724,5.818103319,5.931029383,5.956449756,5.998073478,6.067751259,6.141529429,6.219861933
19,183,Iowa,Washington,-91.71787089,41.33560669,105,-2.916335672,-2.899571354,-2.804560979,-2.844410609,-2.61960854,-2.614646456,-2.528648891,-2.566934396
19,185,Iowa,Wayne,-93.32738054,40.73946537,49,3.092337235,3.344642706,2.765527102,3.223804652,3.257357479,3.473087886,2.963660751,3.337522581
19,187,Iowa,Webster,-94.18175285,42.42792784,57,1.700446847,1.685890787,2.117064317,1.86372136,1.692891554,1.66883634,2.064074845,1.837331152
19,189,Iowa,Winnebago,-93.73415543,43.37758658,23,-4.782387516,-4.707900954,-4.651582666,-4.784039189,-4.740796536,-4.650788963,-4.572132599,-4.691232442
19,191,Iowa,Winneshiek,-91.84369581,43.29067632,83,-7.513842647,-7.254093241,-7.582255866,-7.390802351,-7.412357116,-7.186841788,-7.462676797,-7.310319126
19,193,Iowa,Woodbury,-96.04477452,42.38970924,65,2.96108632,2.757817016,2.6218073,2.886335296,2.851810598,2.656465687,2.562763303,2.759349369
19,195,Iowa,Worth,-93.26084193,43.3774022,48,-2.736251984,-2.807538288,-2.814423978,-2.759131121,-2.70279434,-2.751812676,-2.701031227,-2.67663728
19,197,Iowa,Wright,-93.73516498,42.73309125,44,-4.51143592,-4.549573092,-4.539232115,-4.469078133,-4.442867992,-4.4808979,-4.442329319,-4.390790362
