OT2022-2023,Mallard,Canada goose,Green-winged teal,Black vulture,Blue-winged teal,Snow goose,Bald eagle,American wigeon,Red-tailed hawk,Great horned owl
0,0.136690647,0.410071942,0.09352518,0,0.136690647,0.035971223,0.014388489,0.057553957,0.273381295,0
0,0.150496924,0.423095125,0.029342168,0,0.035494558,0.059630857,0.026975864,0.022716517,0.137718883,0.034074775
0,0.28,0.2,0.16,0,0.18,0.1,0,0.1,0.08,0.02
0,0.24,0.272,0.176,0,0.136,0.056,0.008,0.072,0.344,0.04
0,0.081632653,0.238095238,0,0,0.06122449,0.034013605,0.081632653,0.013605442,0.278911565,0.013605442
0,0.267558528,0.442307692,0.045150502,0,0.049331104,0.025083612,0.302675585,0.032608696,0.235785953,0.005852843
0,0.124087591,0.277372263,0.087591241,0,0.138686131,0.116788321,0.167883212,0.02919708,0.226277372,0.03649635
1,0.359958211,0.453604331,0.036850603,0,0.103523601,0.011017191,0.082913857,0.010257384,0.27239054,0.016525786
0,0.09,0.26,0.02,0,0.02,0.27,0.01,0.09,0.39,0.04
0,0.264775414,0.378250591,0.111111111,0,0.134751773,0.096926714,0.26713948,0.054373522,0.222222222,0.014184397
0,0.116216216,0.094594595,0.043243243,0,0.089189189,0.043243243,0.008108108,0.035135135,0.235135135,0.035135135
0,0.043478261,0.173913043,0.032608696,0.018115942,0.105072464,0.007246377,0.047101449,0.003623188,0.18115942,0.007246377
0,0.064516129,0.032258065,0,0,0.064516129,0,0,0.032258065,0.096774194,0.032258065
0,0.055762082,0.265179678,0.027261462,0,0.078066914,0.012391574,0.102850062,0.006195787,0.252788104,0.006195787
0,0.139784946,0.182795699,0.075268817,0,0.075268817,0,0.129032258,0.043010753,0.376344086,0.043010753
0,0.180698152,0.361396304,0.078028747,0.006160164,0.117043121,0.026694045,0.229979466,0.032854209,0.464065708,0.020533881
0,0.124513619,0.054474708,0.038910506,0,0.019455253,0,0.011673152,0,0.182879377,0.073929961
0,0.113793103,0.262068966,0.034482759,0,0.048275862,0.089655172,0.106896552,0.024137931,0.317241379,0.010344828
3,0.138433515,0.387978142,0.05343048,0,0.103217972,0.056466302,0.010928962,0.023679417,0.194899818,0.039465695
0,0.174876847,0.25862069,0.093596059,0,0.142857143,0.04679803,0.13546798,0.061576355,0.231527094,0.012315271
0,0.068493151,0.150684932,0.054794521,0,0.054794521,0.02739726,0.123287671,0.01369863,0.315068493,0
0,0.13,0.07,0.065,0,0.15,0.04,0.015,0.085,0.16,0.02
0,0.132113821,0.37398374,0.046747967,0,0.096544715,0.019308943,0.236788618,0.019308943,0.345528455,0.011178862
4,0.180645161,0.238709677,0.096774194,0,0.193548387,0.116129032,0.064516129,0.051612903,0.232258065,0.012903226
0,0.128,0.28,0.048,0.04,0.088,0.04,0.096,0.016,0.184,0.024
0,0.065789474,0.236842105,0.013157895,0,0.092105263,0,0.118421053,0,0.210526316,0.013157895
0,0.078817734,0.091133005,0.054187192,0,0.125615764,0.017241379,0.002463054,0.04679803,0.150246305,0.145320197
0,0.041666667,0.270833333,0,0,0.041666667,0.125,0.145833333,0,0.166666667,0.020833333
1,0.38,0.495,0.165,0.005,0.3,0.08,0.27,0.045,0.245,0.02
0,0.111111111,0.092592593,0.055555556,0,0.055555556,0.018518519,0,0.037037037,0.203703704,0.037037037
0,0.29787234,0.372340426,0.085106383,0,0.042553191,0.244680851,0.085106383,0.074468085,0.180851064,0.031914894
0,0.243842365,0.459359606,0.060344828,0,0.089901478,0.057881773,0.254926108,0.035714286,0.431034483,0.017241379
0,0.016393443,0.06557377,0,0,0.049180328,0,0.049180328,0,0.180327869,0
0,0.073684211,0.352631579,0.042105263,0,0.163157895,0.010526316,0.147368421,0.036842105,0.189473684,0.010526316
0,0.046153846,0.076923077,0.015384615,0,0.015384615,0.092307692,0.015384615,0.015384615,0.261538462,0.030769231
0,0.176470588,0.147058824,0.058823529,0,0.058823529,0.078431373,0.098039216,0.058823529,0.235294118,0.019607843
1,0.19109462,0.493506494,0.205009276,0,0.209647495,0.054730983,0.185528757,0.052875696,0.213358071,0.00742115
0,0.057017544,0.328947368,0.039473684,0,0.210526316,0.057017544,0.100877193,0.070175439,0.105263158,0
0,0.084337349,0.240963855,0.048192771,0,0.13253012,0.108433735,0.012048193,0.096385542,0.277108434,0.120481928
0,0.223152709,0.34137931,0.072906404,0.000492611,0.142364532,0.051724138,0.137438424,0.049753695,0.283743842,0.025123153
1,0.045977011,0.252873563,0.103448276,0,0.218390805,0.045977011,0.103448276,0.022988506,0.310344828,0.045977011
3,0.108695652,0.108695652,0.010869565,0,0.054347826,0.108695652,0.032608696,0.010869565,0.293478261,0.043478261
0,0.092676311,0.271699819,0.065099458,0,0.12477396,0.02034358,0.130650995,0.022151899,0.190325497,0.02034358
0,0.247706422,0.440366972,0.100917431,0,0.174311927,0.165137615,0.110091743,0.174311927,0.266055046,0.036697248
0,0.097560976,0.097560976,0.073170732,0,0.146341463,0.036585366,0.012195122,0.024390244,0.292682927,0.024390244
0,0.210710128,0.299185099,0.075669383,0,0.08032596,0.061699651,0.086146682,0.051222352,0.264260768,0.022118743
0,0.134770889,0.177897574,0.080862534,0,0.134770889,0.032345013,0.029649596,0.037735849,0.18328841,0.013477089
0,0.184782609,0.407608696,0.070652174,0,0.110507246,0.052536232,0.005434783,0.072463768,0.141304348,0.025362319
1,0.552327076,0.510928259,0.038056056,0.000257136,0.109282592,0.021342247,0.048341476,0.028542042,0.159938287,0.015428131
0,0.348837209,0.284883721,0.197674419,0,0.302325581,0.052325581,0.040697674,0.127906977,0.203488372,0.029069767
2,0.267978804,0.392127176,0.028387585,0,0.051097653,0.0333081,0.086298259,0.00984103,0.205526117,0.011355034
0,0.086956522,0.065217391,0.065217391,0,0.086956522,0.02173913,0.043478261,0.086956522,0.108695652,0.043478261
0,0.145922747,0.107296137,0.150214592,0,0.206008584,0.004291845,0.008583691,0.107296137,0.0472103,0.021459227
0,0.03960396,0.059405941,0.00990099,0,0.069306931,0.02970297,0.01980198,0.00990099,0.326732673,0.00990099
0,0.327835052,0.337457045,0.257044674,0,0.407560137,0.127147766,0.129209622,0.145017182,0.26185567,0.032989691
0,0.179487179,0.051282051,0.102564103,0,0.153846154,0.025641026,0,0.064102564,0.153846154,0.076923077
0,0.349514563,0.116504854,0.038834951,0,0.116504854,0.067961165,0,0.106796117,0.13592233,0
0,0.190849673,0.42745098,0.05751634,0,0.08627451,0.050980392,0.11503268,0.065359477,0.243137255,0.054901961
0,0.10483871,0,0.064516129,0,0.096774194,0.008064516,0,0.064516129,0.120967742,0.048387097
0,0.220430108,0.188172043,0.069892473,0,0.129032258,0.064516129,0.091397849,0.053763441,0.209677419,0.053763441
0,0.064139942,0.233236152,0.032069971,0,0.064139942,0.017492711,0.049562682,0.020408163,0.177842566,0.005830904
0,0.057692308,0,0.115384615,0,0.173076923,0,0,0.038461538,0.096153846,0.038461538
0,0.131147541,0.180327869,0.06557377,0,0.049180328,0.016393443,0.131147541,0.032786885,0.360655738,0
0,0.06557377,0.049180328,0.032786885,0,0,0.081967213,0,0.049180328,0.180327869,0.016393443
0,0.12745098,0.235294118,0.019607843,0,0.029411765,0.049019608,0.088235294,0.019607843,0.18627451,0
0,0.167630058,0.248554913,0.046242775,0.005780347,0.10982659,0.023121387,0.161849711,0.046242775,0.36416185,0.023121387
0,0.318965517,0.622413793,0.025862069,0,0.093103448,0.189655172,0.170689655,0.012068966,0.156896552,0.001724138
0,0.045977011,0.097701149,0.022988506,0.143678161,0.017241379,0,0.08045977,0.011494253,0.120689655,0.011494253
0,0.026315789,0.097165992,0.01417004,0.131578947,0.006072874,0,0.066801619,0.002024291,0.172064777,0.006072874
0,0.013513514,0.216216216,0,0.189189189,0,0,0.141891892,0,0.141891892,0
0,0.2,0.2,0.046153846,0.084615385,0.069230769,0.092307692,0.315384615,0.076923077,0.161538462,0
0,0.075801749,0.164723032,0.001457726,0.255102041,0.037900875,0.002915452,0.067055394,0.001457726,0.163265306,0.016034985
0,0,0.371428571,0,0.014285714,0,0,0.114285714,0.014285714,0.057142857,0
0,0.046783626,0.023391813,0,0.046783626,0.005847953,0,0.029239766,0,0.035087719,0.011695906
0,0.191602602,0.269662921,0.026020106,0.262566529,0.024837374,0.001774098,0.02247191,0.005913661,0.29982259,0.008279125
0,0.010452962,0.12543554,0,0.142857143,0,0,0.006968641,0,0.344947735,0.006968641
0,0.015625,0.1875,0,0.03125,0,0,0,0,0.125,0
0,0.067901235,0.191358025,0,0.216049383,0,0,0.024691358,0,0.209876543,0.00617284
0,0.05,0.45,0,0.25,0,0,0,0,0.05,0
0,0.033333333,0.1,0,0,0,0,0,0,0.066666667,0.033333333
0,0.025974026,0.090909091,0,0.38961039,0,0,0.012987013,0,0.077922078,0
0,0.116197183,0.38556338,0.00528169,0.190140845,0.01056338,0,0.026408451,0,0.091549296,0.001760563
0,0.013157895,0.039473684,0.013157895,0.026315789,0,0,0.052631579,0,0.157894737,0.013157895
0,0.235294118,0.323529412,0.029411765,0.117647059,0.058823529,0.058823529,0.088235294,0,0.117647059,0.029411765
0,0.03988604,0.227920228,0.03988604,0.062678063,0.051282051,0.008547009,0.162393162,0.008547009,0.068376068,0.002849003
0,0.323863636,0.338068182,0,0.116477273,0.029829545,0,0.007102273,0.002840909,0.069602273,0
0,0,0.083333333,0,0.083333333,0.083333333,0,0.5,0,0.083333333,0
0,0.247058824,0.435294118,0.011764706,0.258823529,0,0,0.094117647,0,0.152941176,0
0,0.037735849,0.06918239,0,0.06918239,0,0,0.006289308,0,0.075471698,0
0,0.051428571,0.16,0.005714286,0.102857143,0,0,0.034285714,0.005714286,0.12,0.005714286
0,0.159763314,0.165680473,0.01183432,0.213017751,0.065088757,0.00591716,0.035502959,0.00591716,0.224852071,0.00591716
0,0.175,0.291666667,0.066666667,0.2,0.025,0.008333333,0.008333333,0.025,0.275,0.016666667
0,0,0,0,0,0,0,0,0,0.066666667,0
0,0.025641026,0.205128205,0,0.256410256,0,0,0.051282051,0,0.179487179,0
0,0,0.153846154,0,0.230769231,0,0.038461538,0.115384615,0,0.307692308,0
0,0.142857143,0.142857143,0,0.285714286,0,0,0.142857143,0,0.428571429,0
0,0.154440154,0.281853282,0,0.023166023,0.011583012,0,0.042471042,0,0.154440154,0.011583012
0,0.009489917,0.043890866,0,0.054567023,0.00118624,0,0.022538553,0,0.052194543,0.002372479
0,0.125,0.25,0,0,0,0,0,0,0.125,0
0,0,0.044444444,0,0.088888889,0,0,0,0,0.155555556,0
1,0.37690063,0.417908155,0.006604208,0.159883274,0.03839656,0.001535862,0.015051451,0.008447243,0.176163416,0.041929043
0,0.130434783,0.347826087,0,0,0,0,0,0,0.086956522,0
0,0.092592593,0.111111111,0,0,0,0,0.037037037,0,0.055555556,0
0,0.182795699,0.424475166,0.002560164,0.428059396,0.00921659,0.006656426,0.105478751,0,0.198668715,0.003584229
1,0.200913242,0.141552511,0.237442922,0.214611872,0.228310502,0.109589041,0.484018265,0.123287671,0.296803653,0.00456621
0,0.131578947,0.223684211,0,0.223684211,0.026315789,0,0.131578947,0,0.157894737,0
0,0.00486618,0.116788321,0,0.335766423,0,0,0.02189781,0,0.184914842,0.01703163
0,0.032786885,0.114754098,0,0.196721311,0,0,0,0,0.139344262,0.008196721
0,0,0.088282504,0,0.186195827,0,0.004815409,0.017656501,0,0.147672552,0.004815409
0,0.090909091,0.123376623,0,0.214285714,0,0,0.038961039,0,0.103896104,0
0,0,0.095238095,0,0.285714286,0,0,0,0,0.142857143,0
0,0.016666667,0.083333333,0,0.016666667,0,0,0.016666667,0,0.083333333,0.016666667
0,0.058823529,0.470588235,0,0.382352941,0.029411765,0,0.029411765,0.029411765,0.088235294,0
0,0.255319149,0.276595745,0.010638298,0.053191489,0.010638298,0.010638298,0.058510638,0.010638298,0.117021277,0
0,0.022222222,0.022222222,0,0,0,0,0,0,0.044444444,0
0,0.012987013,0.103896104,0,0.12987013,0,0,0.012987013,0,0.233766234,0
0,0.179245283,0.267295597,0.028301887,0.163522013,0.056603774,0,0.188679245,0,0.172955975,0.01572327
0,0.259989621,0.417747794,0.102231448,0.01920083,0.162428646,0.059678256,0.197197717,0.035806954,0.184224183,0.004151531
0,0.019230769,0.211538462,0,0.442307692,0,0,0,0,0.269230769,0.019230769
0,0.032258065,0,0.032258065,0.14516129,0.016129032,0,0.064516129,0.032258065,0.032258065,0
0,0.169724771,0.236238532,0.01146789,0.05733945,0.009174312,0.009174312,0.071100917,0.020642202,0.298165138,0.02293578
0,0.054545455,0.072727273,0,0.054545455,0,0,0,0,0.109090909,0
0,0.396884006,0.34185879,0.029628963,0.22676513,0.040435879,0.001260807,0.047010086,0.004592939,0.139589337,0.025216138
0,0.28185907,0.347826087,0.049475262,0.152923538,0.019490255,0.00149925,0.007496252,0,0.191904048,0.002998501
0,0.080645161,0.241935484,0,0.032258065,0,0,0.096774194,0,0.064516129,0
0,0.344632768,0.436440678,0.001412429,0.11440678,0.007062147,0,0.009887006,0.001412429,0.170903955,0.002824859
0,0,0,0,0,0,0,0,0,0.076923077,0
0,0.15,0.225,0,0,0,0,0.025,0,0.025,0
0,0.171641791,0.246268657,0.007462687,0.134328358,0.007462687,0.02238806,0.052238806,0.007462687,0.141791045,0.007462687
0,0.096590909,0.190340909,0,0.090909091,0.005681818,0.002840909,0.053977273,0,0.059659091,0.002840909
0,0.085714286,0.142857143,0,0,0,0,0.028571429,0,0.085714286,0
0,0,0.025641026,0,0,0,0,0,0,0,0
0,0,0.2,0,0,0,0,0,0,0,0
0,0.195121951,0.097560976,0,0,0,0,0,0,0.048780488,0
0,0,0.052631579,0,0.105263158,0,0,0,0,0.052631579,0
0,0.014164306,0.144475921,0,0.04815864,0.028328612,0,0.161473088,0,0.135977337,0
0,0.076190476,0.285714286,0,0.19047619,0,0,0.219047619,0,0.085714286,0.00952381
1,0.086455331,0.144092219,0,0.259365994,0.023054755,0.002881844,0.011527378,0.002881844,0.397694524,0.103746398
0,0.042553191,0.242021277,0.005319149,0.234042553,0.013297872,0,0.27393617,0,0.106382979,0.005319149
0,0.029279279,0.245495495,0,0.087837838,0.031531532,0.018018018,0.045045045,0,0.130630631,0
0,0,0.109375,0,0.078125,0,0,0.0234375,0,0.0390625,0.0078125
0,0,0.176470588,0,0.029411765,0,0,0.058823529,0,0.235294118,0
0,0.236595745,0.272340426,0.002553191,0.110638298,0.005106383,0.000851064,0.023829787,0.003404255,0.110638298,0.005957447
0,0,0,0,0.052631579,0,0,0,0,0.052631579,0
0,0.220588235,0.470588235,0.058823529,0.147058824,0,0.014705882,0.058823529,0.044117647,0.102941176,0
0,0.098271156,0.298453139,0.015468608,0.074613285,0.042766151,0.001819836,0.167424932,0.006369427,0.062784349,0.004549591
0,0,0.1,0,0,0.05,0,0.05,0,0,0
0,0.133333333,0.333333333,0.033333333,0.333333333,0,0,0.1,0,0.2,0.066666667
0,0.043010753,0.053763441,0,0.11827957,0,0,0.010752688,0,0.11827957,0
0,0.023255814,0.139534884,0,0.093023256,0,0,0.023255814,0,0.093023256,0
0,0.253211009,0.442201835,0.117431193,0.20733945,0.23853211,0.003669725,0.011009174,0.049541284,0.275229358,0.005504587
0,0.113445378,0.31092437,0.016806723,0.088235294,0.058823529,0.004201681,0.037815126,0.012605042,0.138655462,0.008403361
0,0.166666667,0.366666667,0.066666667,0.1,0.033333333,0,0.133333333,0.033333333,0.133333333,0
0,0.121212121,0.151515152,0,0.181818182,0,0,0,0,0.212121212,0
0,0,0.074074074,0,0,0.037037037,0,0,0,0.111111111,0
0,0.116666667,0.338888889,0.005555556,0.15,0.033333333,0,0.05,0,0.155555556,0.072222222
0,0.041666667,0.208333333,0,0.114583333,0,0,0.135416667,0,0.239583333,0.03125
0,0,0.125,0,0.0625,0,0,0.09375,0,0.34375,0
0,0.229166667,0.270833333,0.03125,0.229166667,0,0.010416667,0.052083333,0.083333333,0.25,0.010416667
0,0.159139785,0.336917563,0.054480287,0.432258065,0.006451613,0.005017921,0.043010753,0.007885305,0.115412186,0
0,0.019607843,0.107843137,0,0.107843137,0,0.009803922,0.039215686,0,0.245098039,0
0,0,0,0,0,0,0,0,0,0.25,0
0,0.046875,0.203125,0,0.203125,0,0,0.0625,0,0.15625,0
0,0,0.166666667,0,0,0,0,0,0,0.222222222,0
0,0.085106383,0.14893617,0,0.021276596,0,0,0,0,0.063829787,0
0,0.006042296,0.160120846,0,0.054380665,0.003021148,0,0.003021148,0,0.048338369,0
0,0.134529148,0.14200299,0.017189836,0.272795217,0.021674141,0.002242152,0.047832586,0.000747384,0.14200299,0.002989537
0,0,0.058823529,0,0.470588235,0,0,0.058823529,0,0.235294118,0
0,0.582352941,0.611764706,0.164705882,0.094117647,0.076470588,0,0.235294118,0.058823529,0.123529412,0
0,0.220640569,0.551601423,0.007117438,0.138790036,0.110320285,0,0.277580071,0,0.085409253,0.003558719
0,0.222222222,0.086419753,0.012345679,0.314814815,0.024691358,0,0.141975309,0.030864198,0.12345679,0.00617284
0,0.135897436,0.356410256,0.005128205,0.164102564,0.023076923,0,0.043589744,0.002564103,0.225641026,0.002564103
0,0.370603015,0.582914573,0.016331658,0.183417085,0.059045226,0.005025126,0.060301508,0.013819095,0.145728643,0.002512563
0,0.217948718,0.166666667,0,0.205128205,0.08974359,0,0.051282051,0,0.153846154,0
0,0.01179941,0.088495575,0.002949853,0.309734513,0.014749263,0,0.100294985,0,0.191740413,0.01179941
0,0.373831776,0.056074766,0.028037383,0.130841121,0,0,0.046728972,0.009345794,0.140186916,0
0,0.221276596,0.387234043,0.080851064,0.293617021,0.063829787,0.034042553,0.09787234,0.025531915,0.523404255,0.025531915
0,0.047034765,0.27607362,0.010224949,0.194274029,0.020449898,0.00204499,0.165644172,0.00408998,0.128834356,0.00204499
0,0,0.173913043,0,0.304347826,0,0,0,0,0.043478261,0.043478261
0,0.103225806,0.116129032,0.058064516,0.038709677,0.070967742,0.032258065,0.290322581,0.006451613,0.161290323,0
0,0.315315315,0.275418275,0.019305019,0.163449163,0.041184041,0.011583012,0.012870013,0.023166023,0.208494208,0.006435006
0,0.054054054,0.189189189,0,0.189189189,0,0,0.027027027,0,0.162162162,0
0,0.082278481,0.063291139,0.012658228,0.221518987,0.018987342,0,0.056962025,0.012658228,0.107594937,0
1,0,0.09375,0,0.0625,0,0.03125,0.0625,0,0.09375,0
0,0.02027027,0.074324324,0,0.040540541,0,0,0.027027027,0,0.067567568,0
0,0,0.022058824,0,0.040441176,0,0,0,0,0.011029412,0.011029412
0,0.065217391,0.192546584,0.055900621,0.357142857,0.01552795,0,0.01863354,0,0.276397516,0.00621118
0,0.027670528,0.010939511,0.022522523,0.012226512,0.112612613,0.137709138,0.012226512,0.003861004,0.170527671,0.066280566
0,0.066666667,0,0,0.08,0.04,0,0.013333333,0,0.066666667,0
0,0.072093023,0.127906977,0.002325581,0.246511628,0.018604651,0,0.072093023,0,0.081395349,0.041860465
0,0.005128205,0.005128205,0,0.128205128,0,0,0.205128205,0,0.061538462,0.005128205
0,0.044444444,0.011111111,0.088888889,0.211111111,0.066666667,0.1,0.033333333,0.011111111,0.122222222,0.044444444
0,0.021276596,0,0,0.127659574,0,0,0.021276596,0,0.063829787,0.021276596
0,0.011627907,0.023255814,0.011627907,0.197674419,0,0,0.011627907,0,0.023255814,0
0,0.157258065,0.108870968,0.102150538,0.286290323,0.123655914,0.005376344,0.065860215,0.102150538,0.197580645,0.051075269
0,0.201589595,0.071531792,0.01083815,0.197254335,0.064306358,0.001445087,0.033236994,0.003612717,0.13583815,0.01734104
0,0.040143369,0.028673835,0.01218638,0.058781362,0.066666667,0.040143369,0.05734767,0.007168459,0.22437276,0.015770609
0,0,0,0,0.083333333,0,0.083333333,0,0,0.125,0.041666667
0,0.044618215,0.004139834,0.098896044,0.055197792,0.215961362,0.099816007,0.041398344,0.047148114,0.190202392,0.027828887
0,0,0,0,0.18556701,0.010309278,0.092783505,0.041237113,0,0.113402062,0
0,0.010695187,0.037433155,0,0.179144385,0.016042781,0.00802139,0.069518717,0,0.125668449,0.002673797
0,0.029411765,0.009803922,0.029411765,0.200980392,0.068627451,0.024509804,0.073529412,0,0.289215686,0.004901961
0,0,0.025641026,0,0.188034188,0.025641026,0,0.05982906,0,0.068376068,0.008547009
0,0.141466208,0.196449026,0.010118366,0.138220695,0.043718977,0.001909126,0.032646048,0.003627339,0.110347461,0.012027491
0,0.019230769,0,0,0,0,0.019230769,0.038461538,0,0.173076923,0
0,0,0.023391813,0,0.298245614,0,0,0.011695906,0,0.035087719,0.023391813
0,0.008064516,0.008064516,0.008064516,0.080645161,0.024193548,0.024193548,0.040322581,0,0.088709677,0.016129032
0,0.044776119,0.388059701,0.059701493,0.104477612,0.029850746,0.119402985,0,0.059701493,0.134328358,0
0,0,0,0.00621118,0.086956522,0.00621118,0.00621118,0.01242236,0,0.031055901,0.00621118
0,0.00974026,0.00974026,0.006493506,0.165584416,0.012987013,0.016233766,0.081168831,0,0.116883117,0.038961039
0,0.027100271,0.013550136,0.032520325,0.319783198,0.124661247,0.029810298,0.094850949,0.010840108,0.18699187,0.029810298
0,0.196969697,0,0,0.181818182,0,0,0.196969697,0,0.136363636,0
0,0.115092291,0.026058632,0.002171553,0.095548317,0.092019544,0.006514658,0.067861021,0.000542888,0.018186754,0.006514658
0,0.065913371,0.009416196,0.048964218,0.062146893,0.143126177,0.099811676,0.11299435,0.015065913,0.331450094,0.013182674
0,0.022418879,0.005899705,0,0.003539823,0.017109145,0.007079646,0.007669617,0,0.100294985,0.03480826
0,0.019855596,0,0.007220217,0.149819495,0.036101083,0,0.099277978,0.001805054,0.083032491,0.025270758
0,0.113924051,0,0.018987342,0.272151899,0.056962025,0.063291139,0.113924051,0.012658228,0.101265823,0.006329114
0,0.061157025,0.119008264,0.001652893,0.155371901,0.00661157,0,0.01322314,0,0.046280992,0.008264463
0,0.053543307,0.185826772,0.007874016,0.240944882,0.007874016,0,0.023622047,0.001574803,0.020472441,0.001574803
0,0.067010309,0.036082474,0.030927835,0.237113402,0.015463918,0.020618557,0.020618557,0.020618557,0.268041237,0.020618557
0,0.05511811,0,0.05511811,0.039370079,0.11023622,0.070866142,0.070866142,0,0.267716535,0.039370079
0,0.052631579,0,0.01754386,0.105263158,0.029239766,0.011695906,0.01754386,0,0.087719298,0.005847953
0,0.282816385,0.150765607,0.009161105,0.0913493,0.03808402,0.002093967,0.06897003,0.007198011,0.042271954,0.031671247
0,0.085889571,0.018404908,0.014314928,0.095092025,0.039877301,0.028629857,0.044989775,0.005112474,0.147239264,0.019427403
0,0.012841091,0.001605136,0.02247191,0.391653291,0.077046549,0.004815409,0.232744783,0.003210273,0.280898876,0.075441413
0,0.149425287,0,0.045977011,0.264367816,0.057471264,0.022988506,0.149425287,0.034482759,0.183908046,0
0,0.014171288,0.048675293,0.011090573,0.061614295,0.02711029,0.012939002,0.060998152,0.001232286,0.053604436,0.014171288
0,0.259887006,0.02259887,0.299435028,0.276836158,0.468926554,0.011299435,0.101694915,0.141242938,0.305084746,0.016949153
0,0.118705036,0.118705036,0.064748201,0.039568345,0.205035971,0.09352518,0.165467626,0.039568345,0.26618705,0.035971223
0,0.057971014,0.275362319,0,0.202898551,0.014492754,0.014492754,0.260869565,0,0.057971014,0.014492754
0,0.15234375,0.02734375,0,0.17578125,0.0859375,0.01953125,0.10546875,0.00390625,0.0703125,0.01171875
0,0.028089888,0.005617978,0.005617978,0.258426966,0.08988764,0,0.45505618,0,0.196629213,0.005617978
0,0,0.052631579,0,0.210526316,0,0,0,0,0.210526316,0
0,0,0,0,0.054545455,0.018181818,0,0.181818182,0,0.018181818,0
0,0.02189781,0,0,0.240875912,0.00729927,0,0.160583942,0,0.065693431,0
0,0.007905138,0.019762846,0.007905138,0.067193676,0.039525692,0.055335968,0.011857708,0,0.09486166,0.003952569
0,0.025668449,0.021390374,0.006417112,0.10802139,0.016042781,0.021390374,0.081283422,0.002139037,0.099465241,0.016042781
0,0.113671275,0,0.024577573,0.202764977,0.059907834,0.003072197,0.230414747,0.004608295,0.184331797,0.013824885
0,0.061955661,0.12212985,0.001979414,0.083927158,0.018408551,0.005344418,0.114410135,0.003167063,0.084520982,0.040380048
0,0.010899183,0.063578565,0.00181653,0.16893733,0.0417802,0.00181653,0.079927339,0.000908265,0.072661217,0.005449591
0,0,0,0.011764706,0.105882353,0,0.023529412,0.047058824,0,0.152941176,0.011764706
0,0.013416816,0.025939177,0.000894454,0.306797853,0.017889088,0.000894454,0.154740608,0.000894454,0.11627907,0.012522361
0,0.0625,0.003676471,0.007352941,0.158088235,0.014705882,0,0.066176471,0.018382353,0.066176471,0.003676471
0,0.050073638,0.004418262,0.04712813,0.050073638,0.157584683,0.175257732,0.060382916,0.00736377,0.322533137,0.066273932
0,0.003976143,0.011928429,0.003976143,0.121272366,0.019880716,0,0.021868787,0,0.051689861,0.015904573
0,0.022222222,0.071111111,0,0.315555556,0,0,0.017777778,0,0.111111111,0.013333333
0,0.022222222,0.1,0,0.211111111,0.011111111,0,0.011111111,0,0.055555556,0
0,0.007936508,0,0.015873016,0.198412698,0.03968254,0,0.063492063,0.015873016,0.182539683,0.007936508
0,0,0,0,0.02173913,0,0.065217391,0,0,0.304347826,0
0,0.004716981,0.04245283,0.001179245,0.279481132,0.001179245,0,0.015330189,0,0.050707547,0.007075472
0,0.011627907,0,0,0.081395349,0,0,0,0.011627907,0.011627907,0
0,0.288163265,0.145306122,0.013469388,0,0.00122449,0,0.095918367,0.011428571,0.056734694,0.00122449
0,0.149371069,0.154537287,0.02785265,0,0.014375562,0.0024708,0.06671159,0.016846361,0.023135669,0.000673854
2,0.257595079,0.180556597,0.021416248,0,0.003525617,0.001050184,0.080676618,0.002625459,0.081014177,0.003150551
0,0.111336717,0.119796954,0.012521151,0,0.007106599,0,0.053468697,0,0.017935702,0.001015228
2,0.152078652,0.085898876,0.009101124,0,0.000617978,0.00011236,0.098426966,0.002303371,0.005842697,0.000898876
1,0.184940273,0.120307167,0.009598976,0.000213311,0.001279863,0.000426621,0.124573379,0.004052901,0.032636519,0.000853242
4,0.273873874,0.231431431,0.033833834,0,0.038438438,0.001601602,0.117517518,0.01041041,0.049249249,0.001601602
3,0.260800477,0.205879432,0.014996524,0,0.004767107,0.000695203,0.187903466,0.00168835,0.035157414,0.001489721
0,0.116537181,0.145763966,0.025157233,0,0.001479837,0.000369959,0.061783204,0.001109878,0.025157233,0.002589715
0,0.282682051,0.218352019,0.053445085,0.000108849,0.010776097,0.004245129,0.104386633,0.007401763,0.01621857,0.001632742
0,0.077769347,0.071699545,0.002276176,0,0,0,0.058042489,0.000379363,0.017450683,0.004552352
0,0.158269117,0.297866034,0.012744517,0,0.002074689,0.013040901,0.293420273,0.002667457,0.060462359,0.000592768
0,0.062354764,0.057707204,0.003098373,0,0.000774593,0.000387297,0.067776917,0.000387297,0.018202943,0
1,0.225396825,0.143492063,0.031322751,0,0.003174603,0.00042328,0.16,0.002116402,0.02010582,0.000634921
2,0.040342298,0.155867971,0.015484923,0,0.001426243,0.000814996,0.192746536,0.000814996,0.004889976,0.001018745
2,0.242901394,0.308531234,0.033234383,0.000193598,0.010454311,0.000903459,0.06724316,0.004710893,0.123580279,0.001935983
0,0.217245241,0.249720045,0.015957447,0.070828667,0.007278835,0.007278835,0.064389698,0.004759239,0.125139978,0.00699888
1,0.350155979,0.42135182,0.020658579,0.208041594,0.007071057,0.000623917,0.159584055,0.00644714,0.070779896,0.004436742
0,0.319702183,0.456032489,0.026679452,0.194032376,0.017993119,0.004399571,0.202775114,0.04348807,0.152687687,0.006824976
0,0.265593105,0.261737355,0.036969834,0.231571785,0.009072352,0.00385575,0.250170107,0.001587662,0.053980494,0.00952597
